"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored","TargetPos_X","TargetPos_Y"
"Exp2A_S1","RF8A2",5,8,0.1,7.52,1,3,3,7.3213561,1,6.29645970807754,-14.0325091955568
"Exp2A_S1","RF4A10",11,4,0.5,8.2,1,4,3,16.137622,1,14.9598637050589,6.78868770782679
"Exp2A_S1","RF5A10",12,5,0.5,9.5,1,5,3,19.0852734,1,15.4180510160855,2.98558729652893
"Exp2A_S1","RF0A0",1,0,0,7.22,1,6,3,5.27369290000001,1,10.6123284654131,6.5616643307984
"Exp2A_S1","RF4A2",3,4,0.1,6.83,1,7,3,8.52220540000008,1,-15.3538350725411,11.0001907672693
"Exp2A_S1","RF8A5",9,8,0.25,9.72,1,8,3,56.6637033000001,1,-15.5030777039443,-12.7964244088938
"Exp2A_S1","RF3A5",6,3,0.25,6.53,1,9,3,57.6864482999999,1,-6.82707390506223,10.8673777396523
"Exp2A_S1","RF3A2",2,3,0.1,6.72,1,10,3,35.4729995999999,1,4.73608916311539,-14.4085725187279
"Exp2A_S1","RF5A2",4,5,0.1,6.97,1,11,3,14.7011395999998,1,-6.89383876836503,-15.8949947066596
"Exp2A_S1","RF3A10",10,3,0.5,6.99,1,12,3,11.2819098,1,-10.8803908592965,-14.6458183673641
"Exp2A_S1","RF8A10",13,8,0.5,13.67,1,13,3,2.79306399999996,1,12.0732150078774,-10.748723734917
"Exp2A_S1","RF0A0",1,0,0,7.22,2,14,3,3.20858509999994,1,4.04147523025059,-15.2186351997259
"Exp2A_S1","RF5A2",4,5,0.1,6.97,2,15,3,2.73932869999999,1,5.16345672793966,6.80754977318161
"Exp2A_S1","RF3A2",2,3,0.1,6.72,2,16,3,47.0577094999999,1,3.60781153491781,2.75625520197017
"Exp2A_S1","RF8A2",5,8,0.1,7.52,2,17,3,7.85517920000007,1,-12.5572287952972,14.602253994584
"Exp2A_S1","RF4A10",11,4,0.5,8.2,2,18,3,21.037292,1,1.09651127336381,-1.19757080960325
"Exp2A_S1","RF8A5",9,8,0.25,9.72,2,19,3,2.99100640000006,1,15.0990572221053,-11.4935396781228
"Exp2A_S1","RF4A2",3,4,0.1,6.83,2,20,3,10.4458043000004,1,7.63562657350704,13.0219331312229
"Exp2A_S1","RF5A10",12,5,0.5,9.5,2,21,3,180,0,-6.9537526010885,-4.49845023611953
"Exp2A_S1","RF3A5",6,3,0.25,6.53,2,22,3,68.6590842000001,1,15.6149804433477,2.23105272481866
"Exp2A_S1","RF3A10",10,3,0.5,6.99,2,23,3,3.65801349999992,1,-13.8390054628462,-12.453061279183
"Exp2A_S1","RF5A5",8,5,0.25,7.64,2,24,3,6.19449649999979,1,-9.31097889734803,7.08846531244361
"Exp2A_S1","RF4A5",7,4,0.25,7.04,2,25,3,2.57406209999999,1,5.46755057463253,-14.6543851134692
"Exp2A_S1","RF8A10",13,8,0.5,13.67,2,26,3,12.5306218000001,1,1.06528830302581,10.8499722045931
"Exp2A_S1","RF5A5",8,5,0.25,7.64,1,1,4,180,0,9.53945895573234,-11.6182965524294
"Exp2A_S1","RF4A5",7,4,0.25,7.04,1,2,4,38.8161623,1,-15.9641265227053,-4.2550187681648
"Exp2A_S1","RF8A2",5,8,0.1,7.52,1,3,4,63.1146754,1,0.157507849208852,-14.6080252732784
"Exp2A_S1","RF4A10",11,4,0.5,8.2,1,4,4,20.7546745,1,-15.5863182684597,15.5827487579138
"Exp2A_S1","RF5A10",12,5,0.5,9.5,1,5,4,41.965426,1,-6.72147026417513,4.08777288851863
"Exp2A_S1","RF0A0",1,0,0,7.22,1,6,4,6.41017340000008,1,10.1787442206083,-13.8676436605436
"Exp2A_S1","RF4A2",3,4,0.1,6.83,1,7,4,9.64202599999999,1,10.648650710084,8.0559780649069
"Exp2A_S1","RF8A5",9,8,0.25,9.72,1,8,4,82.4710945,1,2.1429177895341,8.86980700039488
"Exp2A_S1","RF3A5",6,3,0.25,6.53,1,9,4,84.8853844,1,2.98174308256047,11.4213400351085
"Exp2A_S1","RF3A2",2,3,0.1,6.72,1,10,4,90.7456352999998,1,-8.74858269417363,-5.52386018287471
"Exp2A_S1","RF5A2",4,5,0.1,6.97,1,11,4,180,0,9.56210632800544,-4.4950595679038
"Exp2A_S1","RF3A10",10,3,0.5,6.99,1,12,4,71.7224669,1,-5.73826754471393,-3.28811858531833
"Exp2A_S1","RF8A10",13,8,0.5,13.67,1,13,4,3.36841929999991,1,2.39317267840343,-14.7713473083253
"Exp2A_S1","RF0A0",1,0,0,7.22,2,14,4,6.57705620000002,1,-10.2067503623744,-15.1408580000729
"Exp2A_S1","RF5A2",4,5,0.1,6.97,2,15,4,5.48410480000007,1,9.37849698304398,-14.798139729894
"Exp2A_S1","RF3A2",2,3,0.1,6.72,2,16,4,112.1700223,1,-7.46837754579879,9.4252891577502
"Exp2A_S1","RF8A2",5,8,0.1,7.52,2,17,4,165.2477551,1,12.4461436751929,11.9206073629233
"Exp2A_S1","RF4A10",11,4,0.5,8.2,2,18,4,28.9673253000001,1,-9.25815924137168,-15.2030163121868
"Exp2A_S1","RF8A5",9,8,0.25,9.72,2,19,4,4.17572990000008,1,-4.9007739039236,12.693434702183
"Exp2A_S1","RF4A2",3,4,0.1,6.83,2,20,4,12.6714547000001,1,-6.71660003617972,5.37663746270913
"Exp2A_S1","RF5A10",12,5,0.5,9.5,2,21,4,180,0,-1.4119678110474,10.6400897496456
"Exp2A_S1","RF3A5",6,3,0.25,6.53,2,22,4,118.1070145,1,-9.87034334170631,-11.5788857909325
"Exp2A_S1","RF3A10",10,3,0.5,6.99,2,23,4,7.00224419999995,1,0.0229081968133364,13.3613659820854
"Exp2A_S1","RF5A5",8,5,0.25,7.64,2,24,4,10.5387559000001,1,-9.45985203272354,-15.2862148363411
"Exp2A_S1","RF4A5",7,4,0.25,7.04,2,25,4,13.4462424000003,1,-4.76800925499082,0.212632599800074
"Exp2A_S1","RF8A10",13,8,0.5,13.67,2,26,4,20.0667870000002,1,1.35220520581499,-5.99045196225798
"Exp2A_S1","RF5A5",8,5,0.25,7.64,1,1,5,180,0,9.56792949624003,0.88625195687041
"Exp2A_S1","RF4A5",7,4,0.25,7.04,1,2,5,45.5357223,1,-5.85794187481818,15.3857119540836
"Exp2A_S1","RF8A2",5,8,0.1,7.52,1,3,5,65.6944057,1,-14.1047635986652,-6.68445650409371
"Exp2A_S1","RF4A10",11,4,0.5,8.2,1,4,5,26.6422737,1,-14.0092906140463,-12.2185576802082
"Exp2A_S1","RF5A10",12,5,0.5,9.5,1,5,5,86.8535271,1,15.2507874889502,9.33405795193508
"Exp2A_S1","RF0A0",1,0,0,7.22,1,6,5,180,0,-14.0165146030263,-15.3903953474381
"Exp2A_S1","RF4A2",3,4,0.1,6.83,1,7,5,21.3463538,1,13.32097167939,-2.07851337453604
"Exp2A_S1","RF8A5",9,8,0.25,9.72,1,8,5,180,0,-10.7327675999825,-1.4544575230528
"Exp2A_S1","RF3A5",6,3,0.25,6.53,1,9,5,180,0,14.7142313429518,10.7907122718837
"Exp2A_S1","RF3A2",2,3,0.1,6.72,1,10,5,180,0,13.5218275475108,-0.260164131251795
"Exp2A_S1","RF5A2",4,5,0.1,6.97,1,11,5,180,0,-14.5821218967871,-0.180215034351633
"Exp2A_S1","RF3A10",10,3,0.5,6.99,1,12,5,180,0,-6.10013242524997,11.0608260008733
"Exp2A_S1","RF8A10",13,8,0.5,13.67,1,13,5,3.90427950000003,1,-13.712955734259,-11.4762605772334
"Exp2A_S1","RF0A0",1,0,0,7.22,2,14,5,10.0722839,1,7.85707803634817,-6.45940335764528
"Exp2A_S1","RF5A2",4,5,0.1,6.97,2,15,5,7.49895360000005,1,2.97358250425711,15.3343477962871
"Exp2A_S1","RF3A2",2,3,0.1,6.72,2,16,5,180,0,-15.2188485659412,-6.12357173516869
"Exp2A_S1","RF8A2",5,8,0.1,7.52,2,17,5,180,0,-2.77929157418665,15.7193057262564
"Exp2A_S1","RF4A10",11,4,0.5,8.2,2,18,5,37.2613780000001,1,-7.7761569588031,7.75219576004235
"Exp2A_S1","RF8A5",9,8,0.25,9.72,2,19,5,147.5674682,1,7.4401151701808,1.0461546866358
"Exp2A_S1","RF4A2",3,4,0.1,6.83,2,20,5,180,0,-1.88400495198899,-10.7828856941535
"Exp2A_S1","RF5A10",12,5,0.5,9.5,2,21,5,180,0,-14.8163669401516,14.2633488227566
"Exp2A_S1","RF3A5",6,3,0.25,6.53,2,22,5,180,0,-13.3888042065913,8.01637816291715
"Exp2A_S1","RF3A10",10,3,0.5,6.99,2,23,5,180,0,-5.80216853596907,-15.2273588474921
"Exp2A_S1","RF5A5",8,5,0.25,7.64,2,24,5,31.2268147999998,1,13.0371622622589,8.46911146410521
"Exp2A_S1","RF4A5",7,4,0.25,7.04,2,25,5,180,0,3.36649663394863,5.49506522990022
"Exp2A_S1","RF8A10",13,8,0.5,13.67,2,26,5,45.6675445999999,1,-8.26117816576824,11.1297784925775
"Exp2A_S12","RF5A10",12,5,0.5,9.5,1,1,1,3.040385,1,-13.7185764649479,4.99232511588778
"Exp2A_S12","RF3A5",6,3,0.25,6.53,1,2,1,1.52061320000001,1,12.4754446715504,0.812452451353124
"Exp2A_S12","RF4A10",11,4,0.5,8.2,1,3,1,2.14328370000001,1,-15.3873936828811,-7.83167847317003
"Exp2A_S12","RF5A5",8,5,0.25,7.64,1,4,1,1.59184429999999,1,-5.57143825816841,-7.06298704777739
"Exp2A_S12","RF3A10",10,3,0.5,6.99,1,5,1,1.60167840000008,1,1.6821699879222,-11.428617343915
"Exp2A_S12","RF4A5",7,4,0.25,7.04,1,6,1,2.90791910000007,1,-2.86366421760494,10.8860595807089
"Exp2A_S12","RF5A2",4,5,0.1,6.97,1,7,1,0.893085199999973,1,2.52811502634159,-8.33064361094819
"Exp2A_S12","RF8A2",5,8,0.1,7.52,1,8,1,3.0655878,1,-8.74274677220048,-5.74124531780746
"Exp2A_S12","RF8A5",9,8,0.25,9.72,1,9,1,4.59610859999998,1,-10.0454131881942,2.99880794708446
"Exp2A_S12","RF0A0",1,0,0,7.22,1,10,1,1.53395730000011,1,5.82817569559519,7.60009478438791
"Exp2A_S12","RF8A10",13,8,0.5,13.67,1,11,1,1.23476949999986,1,-4.38328666747412,11.4026564790049
"Exp2A_S12","RF4A2",3,4,0.1,6.83,1,12,1,1.79350879999993,1,3.71493389309063,-4.77872414495852
"Exp2A_S12","RF3A2",2,3,0.1,6.72,1,13,1,3.13142360000006,1,1.86226303113764,-10.8293611844322
"Exp2A_S12","RF5A5",8,5,0.25,7.64,2,14,1,1.43658189999996,1,2.24513372296844,4.49610332332139
"Exp2A_S12","RF3A2",2,3,0.1,6.72,2,15,1,2.11668719999989,1,-3.70159198875866,7.4966499804496
"Exp2A_S12","RF3A5",6,3,0.25,6.53,2,16,1,1.16855620000024,1,-5.89806972608492,-5.71277929088622
"Exp2A_S12","RF4A2",3,4,0.1,6.83,2,17,1,1.97979209999994,1,9.16330846371577,-9.76692067265141
"Exp2A_S12","RF8A5",9,8,0.25,9.72,2,18,1,4.38058629999978,1,-13.121748065355,-10.8593853487054
"Exp2A_S12","RF4A10",11,4,0.5,8.2,2,19,1,1.32419260000006,1,2.70076515542246,2.35287617156278
"Exp2A_S12","RF8A10",13,8,0.5,13.67,2,20,1,1.50040660000013,1,-7.41169566282936,-13.2457982969068
"Exp2A_S12","RF4A5",7,4,0.25,7.04,2,21,1,0.825144999999793,1,-3.27555361375246,-0.757469852831512
"Exp2A_S12","RF5A2",4,5,0.1,6.97,2,22,1,0.998105600000144,1,-1.08196373999182,14.4623229068054
"Exp2A_S12","RF0A0",1,0,0,7.22,2,23,1,2.83585029999995,1,-14.459426651078,-6.76956757088335
"Exp2A_S12","RF3A10",10,3,0.5,6.99,2,24,1,1.01615309999988,1,-6.8505065457258,-2.24806979341255
"Exp2A_S12","RF8A2",5,8,0.1,7.52,2,25,1,2.49137089999977,1,-10.7069363719884,5.18707632147535
"Exp2A_S12","RF5A10",12,5,0.5,9.5,2,26,1,7.96840029999976,1,11.4962875797228,-7.52111736570804
"Exp2A_S12","RF5A10",12,5,0.5,9.5,1,1,2,4.0083151,1,0.133043047724207,6.55601562424448
"Exp2A_S12","RF3A5",6,3,0.25,6.53,1,2,2,2.5186118,1,-13.242632457584,-2.64768739943267
"Exp2A_S12","RF4A10",11,4,0.5,8.2,1,3,2,5.30385990000002,1,-8.5573472516521,0.303830079842776
"Exp2A_S12","RF5A5",8,5,0.25,7.64,1,4,2,3.58383070000002,1,8.72385341853456,10.3171286752609
"Exp2A_S12","RF3A10",10,3,0.5,6.99,1,5,2,2.5293193,1,14.5570667401475,-0.172840586264147
"Exp2A_S12","RF4A5",7,4,0.25,7.04,1,6,2,6.21220770000002,1,-10.7573929645824,-2.08094384830455
"Exp2A_S12","RF5A2",4,5,0.1,6.97,1,7,2,2.10858359999997,1,-1.8303321092062,-14.5450513219293
"Exp2A_S12","RF8A2",5,8,0.1,7.52,1,8,2,15.3853454,1,-13.740748228321,0.344940820460948
"Exp2A_S12","RF8A5",9,8,0.25,9.72,1,9,2,6.46790510000005,1,-15.100184383867,-7.63588938487256
"Exp2A_S12","RF0A0",1,0,0,7.22,1,10,2,2.36508819999995,1,3.85901267263121,-14.8912030249259
"Exp2A_S12","RF8A10",13,8,0.5,13.67,1,11,2,2.1623424999998,1,7.13956138475859,15.7026179473342
"Exp2A_S12","RF4A2",3,4,0.1,6.83,1,12,2,4.22552380000002,1,2.1352300920769,5.09615617745292
"Exp2A_S12","RF3A2",2,3,0.1,6.72,1,13,2,7.71540559999994,1,-6.44818221831135,3.64692478305085
"Exp2A_S12","RF5A5",8,5,0.25,7.64,2,14,2,2.39722019999999,1,12.8861775009105,-14.9995933146686
"Exp2A_S12","RF3A2",2,3,0.1,6.72,2,15,2,3.34136699999999,1,-4.46320771137657,-14.1563179982933
"Exp2A_S12","RF3A5",6,3,0.25,6.53,2,16,2,3.50391460000037,1,-14.1234657004292,1.29626654195304
"Exp2A_S12","RF4A2",3,4,0.1,6.83,2,17,2,6.05997819999993,1,1.49319100262736,2.94296427735418
"Exp2A_S12","RF8A5",9,8,0.25,9.72,2,18,2,6.62893230000009,1,6.47961597597561,15.3362071553798
"Exp2A_S12","RF4A10",11,4,0.5,8.2,2,19,2,2.18797570000015,1,-4.46592060132648,13.8759310226468
"Exp2A_S12","RF8A10",13,8,0.5,13.67,2,20,2,5.7172028,1,3.15438640938768,-2.82057709298578
"Exp2A_S12","RF4A5",7,4,0.25,7.04,2,21,2,1.64900499999976,1,5.21069831656176,4.17567323925483
"Exp2A_S12","RF5A2",4,5,0.1,6.97,2,22,2,16.3587327999999,1,10.6220663627586,8.98569878425543
"Exp2A_S12","RF0A0",1,0,0,7.22,2,23,2,3.98625529999981,1,1.88542020113618,-7.9755528559392
"Exp2A_S12","RF3A10",10,3,0.5,6.99,2,24,2,1.84824939999999,1,-13.8920901867375,-9.07371373953368
"Exp2A_S12","RF8A2",5,8,0.1,7.52,2,25,2,14.7712914999997,1,8.42408354115498,7.3961622568404
"Exp2A_S12","RF5A10",12,5,0.5,9.5,2,26,2,28.2166222999999,1,11.8576985299859,15.7947107607392
"Exp2A_S12","RF5A10",12,5,0.5,9.5,1,1,3,12.7204627,1,11.8703557785244,-2.12252513982148
"Exp2A_S12","RF3A5",6,3,0.25,6.53,1,2,3,4.12091320000002,1,-5.03342711391607,0.181401705278059
"Exp2A_S12","RF4A10",11,4,0.5,8.2,1,3,3,10.3113545,1,-2.98400975496474,-7.97965235838851
"Exp2A_S12","RF5A5",8,5,0.25,7.64,1,4,3,18.7201653,1,-13.3926498483032,0.354364263584024
"Exp2A_S12","RF3A10",10,3,0.5,6.99,1,5,3,6.52148880000004,1,-5.236958514143,-7.85373993933171
"Exp2A_S12","RF4A5",7,4,0.25,7.04,1,6,3,12.3082674,1,-1.30055315280185,4.88378281252475
"Exp2A_S12","RF5A2",4,5,0.1,6.97,1,7,3,3.42098839999994,1,12.3866035196808,-15.1829047439215
"Exp2A_S12","RF8A2",5,8,0.1,7.52,1,8,3,30.6640652999999,1,3.82650818705768,9.27124241363628
"Exp2A_S12","RF8A5",9,8,0.25,9.72,1,9,3,19.7638265000001,1,7.35334451371443,14.3918152751812
"Exp2A_S12","RF0A0",1,0,0,7.22,1,10,3,6.06975549999993,1,3.37927137668635,-5.57304831855565
"Exp2A_S12","RF8A10",13,8,0.5,13.67,1,11,3,3.37788909999995,1,9.31994490290186,-14.2334882462807
"Exp2A_S12","RF4A2",3,4,0.1,6.83,1,12,3,7.2092611999999,1,-4.95527406338431,-15.4525401346595
"Exp2A_S12","RF3A2",2,3,0.1,6.72,1,13,3,40.1640738999999,1,5.45759624423367,8.12726182466445
"Exp2A_S12","RF5A5",8,5,0.25,7.64,2,14,3,4.56479349999995,1,-12.8183016592116,-1.39358307482764
"Exp2A_S12","RF3A2",2,3,0.1,6.72,2,15,3,4.63619309999967,1,1.93050708103191,-1.62907233380582
"Exp2A_S12","RF3A5",6,3,0.25,6.53,2,16,3,18.1381425,1,-11.6406681050761,-14.7374121646443
"Exp2A_S12","RF4A2",3,4,0.1,6.83,2,17,3,8.85210150000012,1,15.9336101724913,-6.74037120249946
"Exp2A_S12","RF8A5",9,8,0.25,9.72,2,18,3,7.1569884999999,1,-0.902550327602249,15.2280190728818
"Exp2A_S12","RF4A10",11,4,0.5,8.2,2,19,3,3.12432860000035,1,-6.2539624417595,-8.82338694331265
"Exp2A_S12","RF8A10",13,8,0.5,13.67,2,20,3,6.55592389999993,1,2.54284559239818,5.3132956645899
"Exp2A_S12","RF4A5",7,4,0.25,7.04,2,21,3,5.71316989999968,1,9.63111459522174,-9.94474195896818
"Exp2A_S12","RF5A2",4,5,0.1,6.97,2,22,3,23.0626427000002,1,14.236127509901,-3.44379646943709
"Exp2A_S12","RF0A0",1,0,0,7.22,2,23,3,4.6902600999997,1,15.0664665809204,-6.68300783822744
"Exp2A_S12","RF3A10",10,3,0.5,6.99,2,24,3,4.20008389999975,1,4.1730298774822,-11.0148547916757
"Exp2A_S12","RF8A2",5,8,0.1,7.52,2,25,3,21.5949366,1,0.441220293186074,0.399028064754201
"Exp2A_S12","RF5A10",12,5,0.5,9.5,2,26,3,84.9444945,1,0.168107576838288,-9.29215306205371
"Exp2A_S12","RF5A10",12,5,0.5,9.5,1,1,4,13.8551286,1,5.82993030792956,0.345878171479026
"Exp2A_S12","RF3A5",6,3,0.25,6.53,1,2,4,8.17681000000002,1,12.6839952118056,11.2884731871342
"Exp2A_S12","RF4A10",11,4,0.5,8.2,1,3,4,180,0,-2.57581401350709,-15.884719001389
"Exp2A_S12","RF5A5",8,5,0.25,7.64,1,4,4,180,0,5.30268455551276,-15.8583879129175
"Exp2A_S12","RF3A10",10,3,0.5,6.99,1,5,4,168.1695048,1,15.5440485459452,-9.43002806716911
"Exp2A_S12","RF4A5",7,4,0.25,7.04,1,6,4,40.2765941,1,8.33509282720298,3.72210107700777
"Exp2A_S12","RF5A2",4,5,0.1,6.97,1,7,4,4.33345129999998,1,15.805667973062,4.71829813465926
"Exp2A_S12","RF8A2",5,8,0.1,7.52,1,8,4,32.7212121,1,-2.92916436301971,10.684652691972
"Exp2A_S12","RF8A5",9,8,0.25,9.72,1,9,4,180,0,5.89710222183783,-10.8947291967119
"Exp2A_S12","RF0A0",1,0,0,7.22,1,10,4,13.4297134000001,1,-14.0965797767223,-15.814680932009
"Exp2A_S12","RF8A10",13,8,0.5,13.67,1,11,4,4.62623569999982,1,8.34353043881491,-5.55523272039179
"Exp2A_S12","RF4A2",3,4,0.1,6.83,1,12,4,22.9536765,1,-7.14289463369401,7.59292458191262
"Exp2A_S12","RF3A2",2,3,0.1,6.72,1,13,4,43.7953553,1,-15.6997859725472,15.3556416994134
"Exp2A_S12","RF5A5",8,5,0.25,7.64,2,14,4,28.8370790000001,1,8.46139680567261,0.0581887454021626
"Exp2A_S12","RF3A2",2,3,0.1,6.72,2,15,4,5.84449349999977,1,-14.6830976736544,-5.72530272076418
"Exp2A_S12","RF3A5",6,3,0.25,6.53,2,16,4,39.0005328000002,1,-12.4461380704271,15.9220142910668
"Exp2A_S12","RF4A2",3,4,0.1,6.83,2,17,4,37.8197733000002,1,10.6664689919597,8.9608275494802
"Exp2A_S12","RF8A5",9,8,0.25,9.72,2,18,4,9.48490559999982,1,-13.7797532660599,8.75040306989479
"Exp2A_S12","RF4A10",11,4,0.5,8.2,2,19,4,18.2760802000003,1,8.30569671917676,-9.33247232059542
"Exp2A_S12","RF8A10",13,8,0.5,13.67,2,20,4,8.80476959999987,1,-7.92100990105254,-6.10012721603043
"Exp2A_S12","RF4A5",7,4,0.25,7.04,2,21,4,31.1291428,1,15.9480320677703,-1.35070931861427
"Exp2A_S12","RF5A2",4,5,0.1,6.97,2,22,4,37.4062026000001,1,-14.9562238164317,-2.40408504259245
"Exp2A_S12","RF0A0",1,0,0,7.22,2,23,4,6.57974749999994,1,6.88959048917811,13.8702571565679
