"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored"
"Exp4_S1","RF8A10",10,8,0.5,13.67,2,25,1,2.262954,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,2,26,1,2.1071711,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,1,1,2,9.6943502,1
"Exp4_S1","RF10A2",3,10,0.1,8,1,2,2,2.550504,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,1,3,2,3.8391496,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,1,4,2,5.1544127,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,1,5,2,2.2273947,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,1,6,2,9.6609153,1
"Exp4_S1","RF0A0",1,0,0,7.22,1,7,2,14.6795023,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,1,8,2,2.3108645,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,1,9,2,3.0776549,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,1,10,2,3.2911936,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,1,11,2,3.1647955,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,1,12,2,10.566099,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,1,13,2,2.1499429,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,2,14,2,9.3669693,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,2,15,2,3.2012302,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,2,16,2,2.1772788,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,2,17,2,2.3776098,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,2,18,2,1.8628866,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,2,19,2,2.3741594,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,2,20,2,1.9965961,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,2,21,2,4.4606382,1
"Exp4_S1","RF0A0",1,0,0,7.22,2,22,2,2.5002482,1
"Exp4_S1","RF10A2",3,10,0.1,8,2,23,2,13.8286339,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,2,24,2,2.3820556,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,2,25,2,3.50296,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,2,26,2,2.9231387,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,1,1,3,10.6621263,1
"Exp4_S1","RF10A2",3,10,0.1,8,1,2,3,7.9424815,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,1,3,3,5.9511564,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,1,4,3,20.7140214,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,1,5,3,3.2635295,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,1,6,3,21.4849669,1
"Exp4_S1","RF0A0",1,0,0,7.22,1,7,3,66.2227858,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,1,8,3,4.3303791,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,1,9,3,13.2022938,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,1,10,3,4.0750581,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,1,11,3,4.4049239,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,1,12,3,13.3980526,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,1,13,3,2.7339913,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,2,14,3,10.3588903,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,2,15,3,8.3052532,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,2,16,3,3.4974972,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,2,17,3,3.9872572,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,2,18,3,2.679064,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,2,19,3,3.1983856,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,2,20,3,2.9485775,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,2,21,3,9.6281251,1
"Exp4_S1","RF0A0",1,0,0,7.22,2,22,3,3.3404855,1
"Exp4_S1","RF10A2",3,10,0.1,8,2,23,3,51.0441697,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,2,24,3,3.7980085,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,2,25,3,4.9428993,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,2,26,3,3.9391744,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,1,1,4,20.8537981,1
"Exp4_S1","RF10A2",3,10,0.1,8,1,2,4,35.3662274,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,1,3,4,66.9183207,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,1,4,4,30.714059,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,1,5,4,4.0155548,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,1,6,4,26.9326312,1
"Exp4_S1","RF0A0",1,0,0,7.22,1,7,4,72.254576,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,1,8,4,5.3307261,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,1,9,4,18.106083,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,1,10,4,5.1709204,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,1,11,4,7.700662,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,1,12,4,18.4618247,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,1,13,4,3.8858087,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,2,14,4,28.3428023,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,2,15,4,14.9209899,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,2,16,4,5.681573,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,2,17,4,8.8750116,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,2,18,4,3.5270903,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,2,19,4,4.1661511,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,2,20,4,3.9009648,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,2,21,4,24.4840333,1
"Exp4_S1","RF0A0",1,0,0,7.22,2,22,4,5.0203698,1
"Exp4_S1","RF10A2",3,10,0.1,8,2,23,4,180,0
"Exp4_S1","RF14A2",4,14,0.1,9.1,2,24,4,9.7501196,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,2,25,4,8.4226405,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,2,26,4,19.3391306,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,1,1,5,56.0531411,1
"Exp4_S1","RF10A2",3,10,0.1,8,1,2,5,180,0
"Exp4_S1","RF8A5",6,8,0.25,9.72,1,3,5,136.9334637,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,1,4,5,74.8653931,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,1,5,5,47.1266856,1
"Exp4_S1","RF14A2",4,14,0.1,9.1,1,6,5,180,0
"Exp4_S1","RF0A0",1,0,0,7.22,1,7,5,81.7104016,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,1,8,5,10.5702607,1
"Exp4_S1","RF10A10",11,10,0.5,16.57,1,9,5,180,0
"Exp4_S1","RF14A10",12,14,0.5,22.49,1,10,5,8.1388752,1
"Exp4_S1","RF8A10",10,8,0.5,13.67,1,11,5,28.7003547,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,1,12,5,19.1577776,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,1,13,5,4.9740061,1
"Exp4_S1","RF10A5",7,10,0.25,11.26,2,14,5,31.8786619,1
"Exp4_S1","RF8A5",6,8,0.25,9.72,2,15,5,180,0
"Exp4_S1","RF10A10",11,10,0.5,16.57,2,16,5,9.1457404,1
"Exp4_S1","RF14A5",8,14,0.25,14.55,2,17,5,34.0028706,1
"Exp4_S1","RF20A10",13,20,0.5,31.54,2,18,5,4.3990067,1
"Exp4_S1","RF20A2",5,20,0.1,11.03,2,19,5,7.6145946,1
"Exp4_S1","RF14A10",12,14,0.5,22.49,2,20,5,5.2125017,1
"Exp4_S1","RF8A2",2,8,0.1,7.52,2,21,5,49.115851,1
"Exp4_S1","RF0A0",1,0,0,7.22,2,22,5,126.8425592,1
"Exp4_S1","RF10A2",3,10,0.1,8,2,23,5,180,0
"Exp4_S1","RF14A2",4,14,0.1,9.1,2,24,5,180,0
"Exp4_S1","RF8A10",10,8,0.5,13.67,2,25,5,34.5983822,1
"Exp4_S1","RF20A5",9,20,0.25,19.71,2,26,5,22.9708584,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,1,1,1,2.5450486,1
"Exp4_S12","RF10A2",3,10,0.1,8,1,2,1,30.2827887,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,1,3,1,1.4571465,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,1,4,1,1.7302571,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,1,5,1,1.7123123,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,1,6,1,2.362842,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,1,7,1,2.0297232,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,1,8,1,1.4951869,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,1,9,1,0.9740197,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,1,10,1,1.2392196,1
"Exp4_S12","RF0A0",1,0,0,7.22,1,11,1,1.6625595,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,1,12,1,1.4202489,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,1,13,1,1.5902295,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,2,14,1,2.8412237,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,2,15,1,1.8200154,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,2,16,1,0.9870587,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,2,17,1,15.7215377,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,2,18,1,7.7303696,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,2,19,1,1.2592137,1
"Exp4_S12","RF10A2",3,10,0.1,8,2,20,1,3.1499357,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,2,21,1,1.2377782,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,2,22,1,9.0891167,1
"Exp4_S12","RF0A0",1,0,0,7.22,2,23,1,2.3477996,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,2,24,1,1.6486916,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,2,25,1,2.1085084,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,2,26,1,3.2458681,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,1,1,2,4.0092675,1
"Exp4_S12","RF10A2",3,10,0.1,8,1,2,2,72.2347686,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,1,3,2,2.537263,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,1,4,2,2.5860948,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,1,5,2,3.0161517,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,1,6,2,21.8184718,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,1,7,2,3.901699,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,1,8,2,2.3030552,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,1,9,2,2.5581704,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,1,10,2,1.9191382,1
"Exp4_S12","RF0A0",1,0,0,7.22,1,11,2,9.1423969,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,1,12,2,1.8446059,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,1,13,2,3.2945097,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,2,14,2,6.2653066,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,2,15,2,2.5161311,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,2,16,2,1.6992948,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,2,17,2,22.7536194,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,2,18,2,12.146044,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,2,19,2,2.2355757,1
"Exp4_S12","RF10A2",3,10,0.1,8,2,20,2,13.5097551,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,2,21,2,2.0139168,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,2,22,2,48.8165766,1
"Exp4_S12","RF0A0",1,0,0,7.22,2,23,2,3.5239104,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,2,24,2,2.912612,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,2,25,2,3.2607318,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,2,26,2,4.5656528,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,1,1,3,5.8972489,1
"Exp4_S12","RF10A2",3,10,0.1,8,1,2,3,103.0895497,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,1,3,3,3.4410446,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,1,4,3,3.6501965,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,1,5,3,29.8399698,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,1,6,3,66.0502015,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,1,7,3,17.4694175,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,1,8,3,2.9671838,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,1,9,3,3.9661536,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,1,10,3,2.6229271,1
"Exp4_S12","RF0A0",1,0,0,7.22,1,11,3,10.9344086,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,1,12,3,2.6683977,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,1,13,3,13.8379741,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,2,14,3,8.3133888,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,2,15,3,3.7321182,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,2,16,3,2.4751166,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,2,17,3,180,0
"Exp4_S12","RF8A2",2,8,0.1,7.52,2,18,3,74.2572011,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,2,19,3,35.5066455,1
"Exp4_S12","RF10A2",3,10,0.1,8,2,20,3,53.741221,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,2,21,3,2.7819498,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,2,22,3,95.2879176,1
"Exp4_S12","RF0A0",1,0,0,7.22,2,23,3,4.5160801,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,2,24,3,3.992642,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,2,25,3,65.2515742,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,2,26,3,6.4456962,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,1,1,4,9.1529629,1
"Exp4_S12","RF10A2",3,10,0.1,8,1,2,4,137.9213304,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,1,3,4,4.4330473,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,1,4,4,4.5701835,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,1,5,4,180,0
"Exp4_S12","RF8A5",6,8,0.25,9.72,1,6,4,91.7774882,1
"Exp4_S12","RF8A2",2,8,0.1,7.52,1,7,4,21.9811989,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,1,8,4,4.0311251,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,1,9,4,4.9102016,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,1,10,4,5.1831387,1
"Exp4_S12","RF0A0",1,0,0,7.22,1,11,4,15.7265166,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,1,12,4,35.6279007,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,1,13,4,18.0621095,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,2,14,4,10.4172649,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,2,15,4,6.6278771,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,2,16,4,3.3870649,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,2,17,4,180,0
"Exp4_S12","RF8A2",2,8,0.1,7.52,2,18,4,147.408501,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,2,19,4,180,0
"Exp4_S12","RF10A2",3,10,0.1,8,2,20,4,72.7248536,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,2,21,4,3.405711,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,2,22,4,180,0
"Exp4_S12","RF0A0",1,0,0,7.22,2,23,4,14.571799,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,2,24,4,5.5846047,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,2,25,4,180,0
"Exp4_S12","RF10A5",7,10,0.25,11.26,2,26,4,8.1978536,1
"Exp4_S12","RF10A5",7,10,0.25,11.26,1,1,5,20.7450328,1
"Exp4_S12","RF10A2",3,10,0.1,8,1,2,5,151.8651282,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,1,3,5,34.1288081,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,1,4,5,5.2979572,1
"Exp4_S12","RF20A2",5,20,0.1,11.03,1,5,5,180,0
"Exp4_S12","RF8A5",6,8,0.25,9.72,1,6,5,180,0
"Exp4_S12","RF8A2",2,8,0.1,7.52,1,7,5,88.5724674,1
"Exp4_S12","RF10A10",11,10,0.5,16.57,1,8,5,6.2548332,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,1,9,5,7.0141072,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,1,10,5,109.9894729,1
"Exp4_S12","RF0A0",1,0,0,7.22,1,11,5,154.4525757,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,1,12,5,180,0
"Exp4_S12","RF8A10",10,8,0.5,13.67,1,13,5,76.5171082,1
"Exp4_S12","RF8A10",10,8,0.5,13.67,2,14,5,44.5366791,1
"Exp4_S12","RF20A5",9,20,0.25,19.71,2,15,5,7.859805,1
"Exp4_S12","RF20A10",13,20,0.5,31.54,2,16,5,4.0590045,1
"Exp4_S12","RF14A2",4,14,0.1,9.1,2,17,5,180,0
"Exp4_S12","RF8A2",2,8,0.1,7.52,2,18,5,180,0
"Exp4_S12","RF20A2",5,20,0.1,11.03,2,19,5,180,0
"Exp4_S12","RF10A2",3,10,0.1,8,2,20,5,180,0
"Exp4_S12","RF10A10",11,10,0.5,16.57,2,21,5,3.9101953,1
"Exp4_S12","RF8A5",6,8,0.25,9.72,2,22,5,180,0
"Exp4_S12","RF0A0",1,0,0,7.22,2,23,5,53.3310389,1
"Exp4_S12","RF14A10",12,14,0.5,22.49,2,24,5,6.4884924,1
"Exp4_S12","RF14A5",8,14,0.25,14.55,2,25,5,180,0
"Exp4_S12","RF10A5",7,10,0.25,11.26,2,26,5,180,0
"Exp4_S14","RF8A10",10,8,0.5,13.67,1,1,1,0.9018478,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,1,2,1,1.9117484,1
"Exp4_S14","RF10A2",3,10,0.1,8,1,3,1,4.2082158,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,1,4,1,3.554106,1
"Exp4_S14","RF8A2",2,8,0.1,7.52,1,5,1,1.1081646,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,1,6,1,1.7269944,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,1,7,1,1.7048028,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,1,8,1,2.2926133,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,1,9,1,1.5913664,1
"Exp4_S14","RF0A0",1,0,0,7.22,1,10,1,1.3580351,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,1,11,1,6.1120612,1
"Exp4_S14","RF20A10",13,20,0.5,31.54,1,12,1,1.354385,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,1,13,1,3.294958,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,2,14,1,1.4116325,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,2,15,1,0.8938058,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,2,16,1,3.4225924,1
"Exp4_S14","RF8A2",2,8,0.1,7.52,2,17,1,3.2888324,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,2,18,1,1.0993036,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,2,19,1,3.3741963,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,2,20,1,1.7741986,1
"Exp4_S14","RF20A10",13,20,0.5,31.54,2,21,1,1.5289271,1
"Exp4_S14","RF10A2",3,10,0.1,8,2,22,1,1.7689091,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,2,23,1,1.1952904,1
"Exp4_S14","RF0A0",1,0,0,7.22,2,24,1,1.4723046,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,2,25,1,2.4262421,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,2,26,1,1.117115,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,1,1,2,3.1257979,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,1,2,2,3.5196886,1
"Exp4_S14","RF10A2",3,10,0.1,8,1,3,2,5.0880901,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,1,4,2,4.890115,1
"Exp4_S14","RF8A2",2,8,0.1,7.52,1,5,2,2.8040234,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,1,6,2,6.8628621,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,1,7,2,2.2009042,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,1,8,2,3.1085673,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,1,9,2,2.0873351,1
"Exp4_S14","RF0A0",1,0,0,7.22,1,10,2,1.9581107,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,1,11,2,8.4000965,1
"Exp4_S14","RF20A10",13,20,0.5,31.54,1,12,2,1.8422872,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,1,13,2,3.7429098,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,2,14,2,2.4355613,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,2,15,2,1.3417612,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,2,16,2,10.630483,1
"Exp4_S14","RF8A2",2,8,0.1,7.52,2,17,2,10.2485039,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,2,18,2,6.7232389,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,2,19,2,6.2381414,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,2,20,2,43.9175874,1
"Exp4_S14","RF20A10",13,20,0.5,31.54,2,21,2,1.9928636,1
"Exp4_S14","RF10A2",3,10,0.1,8,2,22,2,11.9605742,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,2,23,2,1.6673391,1
"Exp4_S14","RF0A0",1,0,0,7.22,2,24,2,2.576142,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,2,25,2,5.7061431,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,2,26,2,2.484888,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,1,1,3,17.3338055,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,1,2,3,4.3677854,1
"Exp4_S14","RF10A2",3,10,0.1,8,1,3,3,10.3759584,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,1,4,3,42.4254768,1
"Exp4_S14","RF8A2",2,8,0.1,7.52,1,5,3,4.268056,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,1,6,3,46.0382442,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,1,7,3,3.0567955,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,1,8,3,4.9166789,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,1,9,3,2.5273772,1
"Exp4_S14","RF0A0",1,0,0,7.22,1,10,3,14.7419712,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,1,11,3,10.528218,1
"Exp4_S14","RF20A10",13,20,0.5,31.54,1,12,3,3.1142018,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,1,13,3,4.9908602,1
"Exp4_S14","RF10A10",11,10,0.5,16.57,2,14,3,2.8594965,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,2,15,3,2.9580411,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,2,16,3,180,0
"Exp4_S14","RF8A2",2,8,0.1,7.52,2,17,3,15.3363884,1
"Exp4_S14","RF8A5",6,8,0.25,9.72,2,18,3,35.2667409,1
"Exp4_S14","RF14A5",8,14,0.25,14.55,2,19,3,9.7659509,1
"Exp4_S14","RF14A2",4,14,0.1,9.1,2,20,3,180,0
"Exp4_S14","RF20A10",13,20,0.5,31.54,2,21,3,4.1128086,1
"Exp4_S14","RF10A2",3,10,0.1,8,2,22,3,85.1034382,1
"Exp4_S14","RF20A5",9,20,0.25,19.71,2,23,3,2.1634838,1
"Exp4_S14","RF0A0",1,0,0,7.22,2,24,3,7.5601972,1
"Exp4_S14","RF20A2",5,20,0.1,11.03,2,25,3,7.2581559,1
"Exp4_S14","RF10A5",7,10,0.25,11.26,2,26,3,7.6529189,1
"Exp4_S14","RF8A10",10,8,0.5,13.67,1,1,4,48.9971869,1
"Exp4_S14","RF14A10",12,14,0.5,22.49,1,2,4,18.1995867,1
"Exp4_S14","RF10A2",3,10,0.1,8,1,3,4,180,0
"Exp4_S14","RF14A2",4,14,0.1,9.1,1,4,4,180,0
"Exp4_S14","RF8A2",2,8,0.1,7.52,1,5,4,40.555503,1
