"Subject_ID","Condition_number","Radial_frequency","Amplitude","Order","Condition_repeat_number","MousePos_X","MousePos_Y","TargetClicked","ClickTime","TargetPos_X","TargetPos_Y","TargetID","Condition_name","RelativeClickPos_X","RelativeClickPos_Y"
"Exp2B_S18",2,8,0.1,1,1,16.43810274038,8.31304306311468,"miss",97.1057776,2.88102076590352,-12.6521612593345,"T4","RF8A2",13.5570819744765,20.9652043224492
"Exp2B_S18",2,8,0.1,1,1,10.4644084789459,9.39916929246634,"T5",100.9777473,2.88102076590352,-12.6521612593345,"T4","RF8A2",7.58338771304234,22.0513305518008
"Exp2B_S18",2,8,0.1,1,1,-13.8481094242337,0.0417740857442949,"miss",116.6255413,2.88102076590352,-12.6521612593345,"T4","RF8A2",-16.7291301901373,12.6939353450788
"Exp2B_S18",2,8,0.1,1,1,-6.24522581877208,-12.469564594672,"miss",122.6014747,2.88102076590352,-12.6521612593345,"T4","RF8A2",-9.12624658467561,0.182596664662476
"Exp2B_S18",2,8,0.1,1,1,4.46982717463955,-12.0309366943569,"T4",162.8888847,2.88102076590352,-12.6521612593345,"T4","RF8A2",1.58880640873602,0.621224564977572
"Exp2B_S18",2,8,0.1,1,1,5.97369426143417,-16.9602788121837,"miss",168.6487814,2.88102076590352,-12.6521612593345,"T4","RF8A2",3.09267349553064,-4.30811755284922
"Exp2B_S18",2,8,0.1,1,1,-4.15652153155734,-12.0935978229734,"miss",173.8487993,2.88102076590352,-12.6521612593345,"T4","RF8A2",-7.03754229746086,0.55856343636113
"Exp2B_S18",10,8,0.5,2,1,-1.06523918647952,-10.9239234221331,"T3",13.8138279,3.01006968714278,5.84610759007417,"T4","RF8A10",-4.0753088736223,-16.7700310122073
"Exp2B_S18",10,8,0.5,2,1,1.69185047264394,13.2423851809415,"T2",22.3175046,3.01006968714278,5.84610759007417,"T4","RF8A10",-1.31821921449884,7.3962775908673
"Exp2B_S18",10,8,0.5,2,1,5.82748496132913,-9.23207294948916,"miss",26.1895899,3.01006968714278,5.84610759007417,"T4","RF8A10",2.81741527418635,-15.0781805395633
"Exp2B_S18",10,8,0.5,2,1,7.05982049078583,-11.4460994939368,"T1",26.7495716,3.01006968714278,5.84610759007417,"T4","RF8A10",4.04975080364305,-17.292207084011
"Exp2B_S18",10,8,0.5,2,1,2.84063783061205,5.36797001814189,"T4",32.6854746,3.01006968714278,5.84610759007417,"T4","RF8A10",-0.169431856530731,-0.47813757193228
"Exp2B_S18",10,8,0.5,2,1,-18.7356774563162,8.60546166332474,"miss",37.1334102,3.01006968714278,5.84610759007417,"T4","RF8A10",-21.745747143459,2.75935407325057
"Exp2B_S18",10,8,0.5,2,1,-14.8924615678411,-14.4329466246539,"miss",57.3730838,3.01006968714278,5.84610759007417,"T4","RF8A10",-17.9025312549839,-20.279054214728
"Exp2B_S18",10,8,0.5,2,1,0.208870428721474,-17.6495512269646,"miss",62.7650988,3.01006968714278,5.84610759007417,"T4","RF8A10",-2.80119925842131,-23.4956588170387
"Exp2B_S18",10,8,0.5,2,1,-11.5087606225532,17.7330993984532,"miss",75.4128673,3.01006968714278,5.84610759007417,"T4","RF8A10",-14.518830309696,11.886991808379
"Exp2B_S18",10,8,0.5,2,1,-10.9656975078774,-14.4747207103982,"miss",91.5487462,3.01006968714278,5.84610759007417,"T4","RF8A10",-13.9757671950202,-20.3208283004723
"Exp2B_S18",10,8,0.5,2,1,-12.615773894777,-11.6549699226583,"miss",92.5324802,3.01006968714278,5.84610759007417,"T4","RF8A10",-15.6258435819198,-17.5010775127324
"Exp2B_S18",10,8,0.5,2,1,0.543063114675833,-16.9185047264394,"miss",98.4284494,3.01006968714278,5.84610759007417,"T4","RF8A10",-2.46700657246695,-22.7646123165136
"Exp2B_S18",10,8,0.5,2,1,-18.9445478850377,5.07555141793183,"miss",127.9960541,3.01006968714278,5.84610759007417,"T4","RF8A10",-21.9546175721805,-0.770556172142344
"Exp2B_S18",10,8,0.5,2,1,-2.08870428721474,0.313305643082211,"miss",139.7559548,3.01006968714278,5.84610759007417,"T4","RF8A10",-5.09877397435752,-5.53280194699196
"Exp2B_S18",10,8,0.5,2,1,-3.04950825933352,15.3310894681562,"miss",175.6116567,3.01006968714278,5.84610759007417,"T4","RF8A10",-6.05957794647631,9.48498187808204
"Exp2B_S18",10,8,0.5,2,1,12.3442423374391,19.0907571851427,"miss",179.1874551,3.01006968714278,5.84610759007417,"T4","RF8A10",9.33417265029635,13.2446495950686
"Exp2B_S18",7,10,0.25,3,1,7.12248161940227,-14.9342356535854,"T3",7.3603789,7.46054272081798,6.36261995167836,"T4","RF10A5",-0.338061101415703,-21.2968556052638
"Exp2B_S18",7,10,0.25,3,1,9.06497660651198,0.856368757758045,"T2",11.5923816999999,7.46054272081798,6.36261995167836,"T4","RF10A5",1.60443388569401,-5.50625119392031
"Exp2B_S18",7,10,0.25,3,1,3.63434545975365,0,"miss",12.7683056,7.46054272081798,6.36261995167836,"T4","RF10A5",-3.82619726106432,-6.36261995167836
"Exp2B_S18",7,10,0.25,3,1,-18.0464050415354,11.2581161080875,"miss",21.8483434999999,7.46054272081798,6.36261995167836,"T4","RF10A5",-25.5069477623534,4.89549615640911
"Exp2B_S18",7,10,0.25,3,1,7.97885037716032,7.26869091950731,"T4",51.8878245999999,7.46054272081798,6.36261995167836,"T4","RF10A5",0.518307656342342,0.906070967828947
"Exp2B_S18",7,10,0.25,3,1,5.15909958942042,-1.87983385849327,"miss",60.3836785,7.46054272081798,6.36261995167836,"T4","RF10A5",-2.30144313139756,-8.24245381017163
"Exp2B_S18",7,10,0.25,3,1,-17.6286641840924,-12.615773894777,"miss",82.0393349999999,7.46054272081798,6.36261995167836,"T4","RF10A5",-25.0892069049104,-18.9783938464554
"Exp2B_S18",7,10,0.25,3,1,4.78313281772176,-1.60830230115535,"miss",94.7192162,7.46054272081798,6.36261995167836,"T4","RF10A5",-2.67740990309621,-7.97092225283371
"Exp2B_S18",7,10,0.25,3,1,-5.63950157547981,-15.7697173684713,"miss",101.27905,7.46054272081798,6.36261995167836,"T4","RF10A5",-13.1000442962978,-22.1323373201497
"Exp2B_S18",7,10,0.25,3,1,1.16967440084026,10.2346510073522,"miss",113.1269065,7.46054272081798,6.36261995167836,"T4","RF10A5",-6.29086831997772,3.87203105567388
"Exp2B_S18",7,10,0.25,3,1,2.44378401604125,18.2970495560011,"miss",118.0708232,7.46054272081798,6.36261995167836,"T4","RF10A5",-5.01675870477673,11.9344296043228
"Exp2B_S18",7,10,0.25,3,1,-9.46183042108279,17.5451160126038,"miss",126.0627582,7.46054272081798,6.36261995167836,"T4","RF10A5",-16.9223731419008,11.1824960609255
"Exp2B_S18",7,10,0.25,3,1,-4.0520863171966,10.2555380502244,"miss",146.5345841,7.46054272081798,6.36261995167836,"T4","RF10A5",-11.5126290380146,3.89291809854603
"Exp2B_S18",11,10,0.5,4,1,-1.67096342977179,11.4878735796811,"T5",2.76310240000009,-13.1827410392494,-6.41781740600594,"T4","RF10A10",11.5117776094776,17.905690985687
"Exp2B_S18",11,10,0.5,4,1,-15.7070562398549,15.6652821541106,"T2",5.35496410000007,-13.1827410392494,-6.41781740600594,"T4","RF10A10",-2.52431520060547,22.0830995601165
"Exp2B_S18",11,10,0.5,4,1,-12.8246443234985,-14.7044781819918,"T3",9.16295920000005,-13.1827410392494,-6.41781740600594,"T4","RF10A10",0.358096715750872,-8.28666077598585
"Exp2B_S18",11,10,0.5,4,1,12.0935978229734,8.68900983481333,"T1",15.7948459,-13.1827410392494,-6.41781740600594,"T4","RF10A10",25.2763388622228,15.1068272408193
"Exp2B_S18",11,10,0.5,4,1,-16.3545545688914,1.5874152582832,"miss",26.1547631000001,-13.1827410392494,-6.41781740600594,"T4","RF10A10",-3.17181352964204,8.00523266428914
"Exp2B_S18",11,10,0.5,4,1,13.03351475222,1.04435214360737,"miss",33.6745181,-13.1827410392494,-6.41781740600594,"T4","RF10A10",26.2162557914694,7.46216954961331
"Exp2B_S18",11,10,0.5,4,1,16.4172156975079,-13.2423851809415,"miss",76.6340348000001,-13.1827410392494,-6.41781740600594,"T4","RF10A10",29.5999567367573,-6.82456777493553
"Exp2B_S18",11,10,0.5,4,1,13.179724052325,-5.78571087558484,"miss",79.6979967000001,-13.1827410392494,-6.41781740600594,"T4","RF10A10",26.3624650915744,0.632106530421099
"Exp2B_S18",11,10,0.5,4,1,-5.95280721856202,-5.34708297526974,"miss",103.5135203,-13.1827410392494,-6.41781740600594,"T4","RF10A10",7.22993382068738,1.0707344307362
"Exp2B_S18",11,10,0.5,4,1,10.7986011649002,-11.8847273942519,"miss",123.1933156,-13.1827410392494,-6.41781740600594,"T4","RF10A10",23.9813422041496,-5.46690998824595
"Exp2B_S18",11,10,0.5,4,1,-12.6575479805213,-4.74135873197747,"T4",142.9452473,-13.1827410392494,-6.41781740600594,"T4","RF10A10",0.525193058728052,1.67645867402847
"Exp2B_S18",6,8,0.25,5,1,-3.98942518858016,-6.30788694738852,"T4",2.92762270000003,-3.0617084831584,-6.40641701646605,"T4","RF8A5",-0.927716705421761,0.0985300690775244
"Exp2B_S18",6,8,0.25,5,1,2.21402654444763,-12.469564594672,"T3",4.21554690000005,-3.0617084831584,-6.40641701646605,"T4","RF8A5",5.27573502760603,-6.06314757820597
"Exp2B_S18",6,8,0.25,5,1,12.6575479805213,12.3860164231834,"T1",10.5035121,-3.0617084831584,-6.40641701646605,"T4","RF8A5",15.7192564636797,18.7924334396495
"Exp2B_S18",6,8,0.25,5,1,14.6209300105032,-8.87699322066266,"T2",16.9593847,-3.0617084831584,-6.40641701646605,"T4","RF8A5",17.6826384936616,-2.47057620419661
"Exp2B_S18",6,8,0.25,5,1,17.2109233266495,-2.25580063019192,"miss",29.7990705,-3.0617084831584,-6.40641701646605,"T4","RF8A5",20.2726318098079,4.15061638627412
"Exp2B_S18",6,8,0.25,5,1,-1.42031891530603,14.161415067316,"miss",47.1428967000001,-3.0617084831584,-6.40641701646605,"T4","RF8A5",1.64138956785237,20.567832083782
"Exp2B_S18",6,8,0.25,5,1,14.3702854960374,0.313305643082211,"miss",53.1829806,-3.0617084831584,-6.40641701646605,"T4","RF8A5",17.4319939791958,6.71972265954826
"Exp2B_S18",6,8,0.25,5,1,-15.8323784970878,5.13821254654827,"miss",59.6388908,-3.0617084831584,-6.40641701646605,"T4","RF8A5",-12.7706700139294,11.5446295630143
"Exp2B_S18",6,8,0.25,5,1,-7.85352811992743,-11.6967440084026,"miss",80.3505408,-3.0617084831584,-6.40641701646605,"T4","RF8A5",-4.79181963676904,-5.29032699193651
"Exp2B_S18",6,8,0.25,5,1,-18.2135013845126,-18.0046309557911,"miss",83.1665106,-3.0617084831584,-6.40641701646605,"T4","RF8A5",-15.1517929013542,-11.598213939325
"Exp2B_S18",6,8,0.25,5,1,3.67611954549795,3.82232884560298,"miss",105.2781077,-3.0617084831584,-6.40641701646605,"T4","RF8A5",6.73782802865635,10.228745862069
"Exp2B_S18",6,8,0.25,5,1,-2.96596008784493,-0.584837200420128,"miss",109.4781283,-3.0617084831584,-6.40641701646605,"T4","RF8A5",0.0957483953134632,5.82157981604592
"Exp2B_S18",6,8,0.25,5,1,16.2501193545307,4.13563448868519,"miss",138.9656902,-3.0617084831584,-6.40641701646605,"T4","RF8A5",19.3118278376891,10.5420515051512
"Exp2B_S18",6,8,0.25,5,1,-2.84063783061205,19.0280960565263,"miss",149.6934476,-3.0617084831584,-6.40641701646605,"T4","RF8A5",0.221070652546348,25.4345130729924
"Exp2B_S18",6,8,0.25,5,1,-16.6887472548458,11.4043254081925,"miss",165.0134345,-3.0617084831584,-6.40641701646605,"T4","RF8A5",-13.6270387716874,17.8107424246585
"Exp2B_S18",3,10,0.1,6,1,2.8615248734842,-6.05724243292275,"T2",7.09018569999989,15.6852016894729,-5.85791681486836,"T4","RF10A2",-12.8236768159887,-0.199325618054393
"Exp2B_S18",3,10,0.1,6,1,15.874152582832,-5.17998663229256,"T4",9.9381163999999,15.6852016894729,-5.85791681486836,"T4","RF10A2",0.188950893359175,0.677930182575799
"Exp2B_S18",3,10,0.1,6,1,17.3362455838824,11.0074715936217,"miss",27.4657955,15.6852016894729,-5.85791681486836,"T4","RF10A2",1.6510438944095,16.8653884084901
"Exp2B_S18",3,10,0.1,6,1,-4.63692351761673,2.75708965912346,"miss",42.6177441999998,15.6852016894729,-5.85791681486836,"T4","RF10A2",-20.3221252070896,8.61500647399182
"Exp2B_S18",3,10,0.1,6,1,1.21144848658455,13.5765778668958,"T5",44.6175023999999,15.6852016894729,-5.85791681486836,"T4","RF10A2",-14.4737532028883,19.4344946817642
"Exp2B_S18",3,10,0.1,6,1,18.0672920844075,11.195454979471,"miss",50.1775633,15.6852016894729,-5.85791681486836,"T4","RF10A2",2.38209039493466,17.0533717943394
"Exp2B_S18",3,10,0.1,6,1,12.2189200802062,10.1928769216079,"T3",53.8255159999999,15.6852016894729,-5.85791681486836,"T4","RF10A2",-3.46628160926662,16.0507937364763
"Exp2B_S18",3,10,0.1,6,1,-12.887305452115,-12.2606941659505,"T1",68.3053864999999,15.6852016894729,-5.85791681486836,"T4","RF10A2",-28.5725071415878,-6.40277735108218
"Exp2B_S18",8,14,0.25,7,1,1.54564117253891,-1.54564117253891,"T1",3.8160206,-12.7001811667988,-10.5598504879569,"T4","RF14A5",14.2458223393377,9.01420931541794
"Exp2B_S18",8,14,0.25,7,1,12.7410961520099,-9.16941182087272,"T5",6.04003280000006,-12.7001811667988,-10.5598504879569,"T4","RF14A5",25.4412773188087,1.39043866708413
"Exp2B_S18",8,14,0.25,7,1,-13.4094815239186,-2.0678172443426,"T2",8.96811580000008,-12.7001811667988,-10.5598504879569,"T4","RF14A5",-0.709300357119874,8.49203324361426
"Exp2B_S18",8,14,0.25,7,1,-1.73362455838824,7.24780387663516,"miss",12.1839319000001,-12.7001811667988,-10.5598504879569,"T4","RF14A5",10.9665566084105,17.807654364592
"Exp2B_S18",8,14,0.25,7,1,-8.04151150577676,8.20860784875394,"T3",27.0477234,-12.7001811667988,-10.5598504879569,"T4","RF14A5",4.65866966102201,18.7684583367108
"Exp2B_S18",8,14,0.25,7,1,-10.2555380502244,15.3102024252841,"miss",34.5036372000002,-12.7001811667988,-10.5598504879569,"T4","RF14A5",2.44464311657439,25.8700529132409
"Exp2B_S18",8,14,0.25,7,1,-2.63176740189058,-9.23207294948916,"miss",42.7834476,-12.7001811667988,-10.5598504879569,"T4","RF14A5",10.0684137649082,1.32777753846769
"Exp2B_S18",8,14,0.25,7,1,18.129953213024,-0.64749832903657,"miss",65.1913268000001,-12.7001811667988,-10.5598504879569,"T4","RF14A5",30.8301343798227,9.91235215892028
"Exp2B_S18",8,14,0.25,7,1,-12.3651293803113,-10.6732789076673,"T4",72.4471252000001,-12.7001811667988,-10.5598504879569,"T4","RF14A5",0.335051786487497,-0.113428419710484
"Exp2B_S18",5,20,0.1,8,1,-14.6209300105032,14.9551226964576,"T1",9.87178670000003,-4.22257743719235,13.9723073290609,"T4","RF20A2",-10.3983525733108,0.982815367396659
"Exp2B_S18",5,20,0.1,8,1,-4.17740857442949,14.307624367421,"T4",16.0156896999999,-4.22257743719235,13.9723073290609,"T4","RF20A2",0.0451688627628668,0.335317038360088
"Exp2B_S18",5,20,0.1,8,1,-14.9551226964576,8.48013940609186,"T2",22.3756745999999,-4.22257743719235,13.9723073290609,"T4","RF20A2",-10.7325452592652,-5.49216792296904
"Exp2B_S18",5,20,0.1,8,1,4.15652153155734,-14.9342356535854,"T3",28.4956012,-4.22257743719235,13.9723073290609,"T4","RF20A2",8.37909896874969,-28.9065429826463
"Exp2B_S18",5,20,0.1,8,1,4.13563448868519,-3.71789363124224,"T5",31.9435811999999,-4.22257743719235,13.9723073290609,"T4","RF20A2",8.35821192587754,-17.6902009603031
"Exp2B_S18",9,20,0.25,9,1,-11.613195836914,0,"T2",1.33665180000003,-1.91617108175753,-9.79175259089768,"T4","RF20A5",-9.69702475515644,9.79175259089768
"Exp2B_S18",9,20,0.25,9,1,-15.1013319965626,-14.7880263534804,"T1",2.01669160000006,-1.91617108175753,-9.79175259089768,"T4","RF20A5",-13.1851609148051,-4.9962737625827
"Exp2B_S18",9,20,0.25,9,1,-1.87983385849327,-9.21118590661702,"T4",2.76864240000009,-1.91617108175753,-9.79175259089768,"T4","RF20A5",0.0363372232642569,0.580566684280667
"Exp2B_S18",9,20,0.25,9,1,-3.258378688055,-16.855843597823,"miss",4.26476410000009,-1.91617108175753,-9.79175259089768,"T4","RF20A5",-1.34220760629747,-7.06409100692529
"Exp2B_S18",9,20,0.25,9,1,10.6941659505395,-1.94249498710971,"T3",10.3127534,-1.91617108175753,-9.79175259089768,"T4","RF20A5",12.610337032297,7.84925760378797
"Exp2B_S18",9,20,0.25,9,1,16.855843597823,12.9290795378593,"miss",13.6565138999999,-1.91617108175753,-9.79175259089768,"T4","RF20A5",18.7720146795805,22.7208321287569
"Exp2B_S18",9,20,0.25,9,1,-10.7777141220281,13.6183519526401,"miss",17.4004758999999,-1.91617108175753,-9.79175259089768,"T4","RF20A5",-8.86154304027055,23.4101045435378
"Exp2B_S18",9,20,0.25,9,1,18.3597106846176,2.50644514465769,"miss",40.7602156999999,-1.91617108175753,-9.79175259089768,"T4","RF20A5",20.2758817663751,12.2981977355554
"Exp2B_S18",9,20,0.25,9,1,-10.4017473503294,13.3885944810465,"miss",59.3518982000001,-1.91617108175753,-9.79175259089768,"T4","RF20A5",-8.48557626857189,23.1803470719442
"Exp2B_S18",9,20,0.25,9,1,12.8246443234985,-12.9081924949871,"miss",67.8477969,-1.91617108175753,-9.79175259089768,"T4","RF20A5",14.740815405256,-3.11643990408943
"Exp2B_S18",9,20,0.25,9,1,15.3102024252841,3.82232884560298,"T5",71.4717247999999,-1.91617108175753,-9.79175259089768,"T4","RF20A5",17.2263735070416,13.6140814365007
"Exp2B_S18",12,14,0.5,10,1,-1.42031891530603,-5.57684044686336,"T3",1.03961329999993,-10.8004343368843,-4.7894439814653,"T4","RF14A10",9.38011542157824,-0.78739646539806
"Exp2B_S18",12,14,0.5,10,1,-6.24522581877208,8.27126897737038,"T5",1.87156529999993,-10.8004343368843,-4.7894439814653,"T4","RF14A10",4.55520851811218,13.0607129588357
"Exp2B_S18",12,14,0.5,10,1,14.6835911391196,-13.9734316814666,"T1",3.05564800000002,-10.8004343368843,-4.7894439814653,"T4","RF14A10",25.4840254760039,-9.18398770000133
"Exp2B_S18",12,14,0.5,10,1,11.1119068079824,14.0987539386995,"miss",6.06347370000003,-10.8004343368843,-4.7894439814653,"T4","RF14A10",21.9123411448667,18.8881979201648
"Exp2B_S18",12,14,0.5,10,1,10.8821493363888,13.1170629237086,"miss",6.96750530000008,-10.8004343368843,-4.7894439814653,"T4","RF14A10",21.6825836732731,17.9065069051739
"Exp2B_S18",12,14,0.5,10,1,-11.4252124510646,-4.72047168910532,"T4",10.9514835,-10.8004343368843,-4.7894439814653,"T4","RF14A10",-0.624778114180382,0.0689722923599847
"Exp2B_S18",12,14,0.5,10,1,-9.7333619784207,-15.6652821541106,"miss",11.7514338000001,-10.8004343368843,-4.7894439814653,"T4","RF14A10",1.06707235846356,-10.8758381726453
"Exp2B_S18",12,14,0.5,10,1,10.2555380502244,-8.60546166332474,"T2",30.5511234999999,-10.8004343368843,-4.7894439814653,"T4","RF14A10",21.0559723871086,-3.81601768185944
"Exp2B_S18",13,20,0.5,11,1,-1.10701327222381,-4.57426238900029,"T2",0.799694000000045,2.09354525762547,13.0599800182072,"T4","RF20A10",-3.20055852984928,-17.6342424072075
"Exp2B_S18",13,20,0.5,11,1,-13.4721426525351,2.17225245870333,"T5",1.39158479999992,2.09354525762547,13.0599800182072,"T4","RF20A10",-15.5656879101606,-10.8877275595039
"Exp2B_S18",13,20,0.5,11,1,7.79086699131099,-2.15136541583119,"T3",2.10349700000006,2.09354525762547,13.0599800182072,"T4","RF20A10",5.69732173368552,-15.2113454340384
"Exp2B_S18",13,20,0.5,11,1,1.42031891530603,13.179724052325,"T4",3.43963009999993,2.09354525762547,13.0599800182072,"T4","RF20A10",-0.673226342319443,0.119744034117788
"Exp2B_S18",13,20,0.5,11,1,14.2658502816767,12.8246443234985,"T1",4.37565360000008,2.09354525762547,13.0599800182072,"T4","RF20A10",12.1723050240512,-0.235335694708716
"Exp2B_S18",4,14,0.1,12,1,2.25580063019192,-13.4512556096629,"T1",1.21822580000003,13.7589607353604,-12.8616178442054,"T4","RF14A2",-11.5031601051685,-0.589637765457576
"Exp2B_S18",4,14,0.1,12,1,11.1327938508546,-1.52475412966676,"T5",1.81047830000011,13.7589607353604,-12.8616178442054,"T4","RF14A2",-2.6261668845058,11.3368637145386
"Exp2B_S18",4,14,0.1,12,1,15.1013319965626,11.2998901938318,"miss",5.68220339999993,13.7589607353604,-12.8616178442054,"T4","RF14A2",1.34237126120221,24.1615080380371
"Exp2B_S18",4,14,0.1,12,1,16.9602788121837,5.49329227537477,"miss",6.60215569999991,13.7589607353604,-12.8616178442054,"T4","RF14A2",3.20131807682333,18.3549101195801
"Exp2B_S18",4,14,0.1,12,1,-17.0647140265444,16.1665711830421,"miss",10.7380137,13.7589607353604,-12.8616178442054,"T4","RF14A2",-30.8236747619048,29.0281890272475
"Exp2B_S18",4,14,0.1,12,1,-15.3519765110284,16.2292323116586,"T3",11.6100501999999,13.7589607353604,-12.8616178442054,"T4","RF14A2",-29.1109372463887,29.0908501558639
"Exp2B_S18",4,14,0.1,12,1,-5.78571087558484,3.6552325026258,"miss",19.169969,13.7589607353604,-12.8616178442054,"T4","RF14A2",-19.5446716109452,16.5168503468312
"Exp2B_S18",4,14,0.1,12,1,8.83521913491836,-15.163993125179,"miss",32.2578857999999,13.7589607353604,-12.8616178442054,"T4","RF14A2",-4.92374160044202,-2.30237528097366
"Exp2B_S18",4,14,0.1,12,1,-0.584837200420128,-9.52449154969923,"miss",34.8657075000001,13.7589607353604,-12.8616178442054,"T4","RF14A2",-14.3437979357805,3.33712629450614
"Exp2B_S18",4,14,0.1,12,1,-15.8532655399599,11.4252124510646,"miss",61.0093368,13.7589607353604,-12.8616178442054,"T4","RF14A2",-29.6122262753203,24.28683029527
"Exp2B_S18",4,14,0.1,12,1,-1.29499665807314,17.419793755371,"miss",67.7772169,13.7589607353604,-12.8616178442054,"T4","RF14A2",-15.0539573934335,30.2814115995763
"Exp2B_S18",4,14,0.1,12,1,13.7854482956173,-12.6575479805213,"T4",72.5292211999999,13.7589607353604,-12.8616178442054,"T4","RF14A2",0.0264875602569212,0.204069863684028
"Exp2B_S18",4,14,0.1,12,1,-2.4646710589134,-16.9185047264394,"miss",80.8890226999999,13.7589607353604,-12.8616178442054,"T4","RF14A2",-16.2236317942738,-4.05688688223405
"Exp2B_S18",4,14,0.1,12,1,-9.29473407810561,-14.3493984531653,"miss",103.4727527,13.7589607353604,-12.8616178442054,"T4","RF14A2",-23.053694813466,-1.48778060895991
"Exp2B_S18",4,14,0.1,12,1,-9.42005633533849,-13.1588370094529,"miss",104.3047308,13.7589607353604,-12.8616178442054,"T4","RF14A2",-23.1790170706989,-0.29721916524751
"Exp2B_S18",4,14,0.1,12,1,3.96853814570801,-17.5868900983481,"miss",107.2086176,13.7589607353604,-12.8616178442054,"T4","RF14A2",-9.79042258965237,-4.72527225414277
"Exp2B_S18",4,14,0.1,12,1,14.9551226964576,11.8011792227633,"miss",113.880513,13.7589607353604,-12.8616178442054,"T4","RF14A2",1.19616196109718,24.6627970669687
"Exp2B_S18",4,14,0.1,12,1,17.566003055476,12.0518237372291,"miss",128.592343,13.7589607353604,-12.8616178442054,"T4","RF14A2",3.80704232011561,24.9134415814344
"Exp2B_S18",4,14,0.1,12,1,-16.7305213405901,4.11474744581304,"miss",155.1360571,13.7589607353604,-12.8616178442054,"T4","RF14A2",-30.4894820759505,16.9763652900184
"Exp2B_S18",4,14,0.1,12,1,18.0672920844075,5.82748496132913,"miss",171.9597295,13.7589607353604,-12.8616178442054,"T4","RF14A2",4.30833134904714,18.6891028055345
"Exp2B_S18",1,0,0,13,1,-5.97369426143417,0.772820586269455,"T1",0.918404600000031,7.55919581830894,5.14939291046905,"T4","RF0A0",-13.5328900797431,-4.37657232419959
"Exp2B_S18",1,0,0,13,1,-2.0678172443426,7.43578726248448,"T5",1.67031509999993,7.55919581830894,5.14939291046905,"T4","RF0A0",-9.62701306265154,2.28639435201544
"Exp2B_S18",1,0,0,13,1,-4.92934211782679,13.9943187243388,"miss",9.23030470000003,7.55919581830894,5.14939291046905,"T4","RF0A0",-12.4885379361357,8.84492581386973
"Exp2B_S18",1,0,0,13,1,-9.44094337821064,-4.95022916069894,"miss",11.5342403,7.55919581830894,5.14939291046905,"T4","RF0A0",-17.0001391965196,-10.099622071168
"Exp2B_S18",1,0,0,13,1,-4.99200324644324,14.0360928100831,"miss",23.5501336,7.55919581830894,5.14939291046905,"T4","RF0A0",-12.5511990647522,8.88669989961403
"Exp2B_S18",1,0,0,13,1,-10.0884417072472,-6.1199035615392,"miss",56.8375590000001,7.55919581830894,5.14939291046905,"T4","RF0A0",-17.6476375255561,-11.2692964720082
"Exp2B_S18",1,0,0,13,1,-17.4615678411153,-17.002052897928,"miss",61.9175671,7.55919581830894,5.14939291046905,"T4","RF0A0",-25.0207636594242,-22.1514458083971
"Exp2B_S18",1,0,0,13,1,8.31304306311468,6.09901651866705,"T4",82.9811486999999,7.55919581830894,5.14939291046905,"T4","RF0A0",0.753847244805733,0.949623608198003
"Exp2B_S18",1,0,0,13,1,7.76997994843884,11.759405137019,"T2",91.2450351,7.55919581830894,5.14939291046905,"T4","RF0A0",0.2107841301299,6.61001222654996
"Exp2B_S18",1,0,0,13,1,-9.27384703523346,-4.95022916069894,"miss",103.0128337,7.55919581830894,5.14939291046905,"T4","RF0A0",-16.8330428535424,-10.099622071168
"Exp2B_S18",1,0,0,13,1,-8.501026448964,-5.63950157547981,"miss",103.7329039,7.55919581830894,5.14939291046905,"T4","RF0A0",-16.0602222672729,-10.7888944859489
"Exp2B_S18",1,0,0,13,1,16.14568414017,2.73620261625131,"miss",138.1164743,7.55919581830894,5.14939291046905,"T4","RF0A0",8.58648832186102,-2.41319029421773
"Exp2B_S18",1,0,0,13,1,17.5451160126038,4.86668098921035,"miss",150.3402153,7.55919581830894,5.14939291046905,"T4","RF0A0",9.9859201942949,-0.282711921258696
"Exp2B_S18",1,0,0,13,1,-6.45409624749356,5.17998663229256,"miss",178.3558714,7.55919581830894,5.14939291046905,"T4","RF0A0",-14.0132920658025,0.0305937218235153
"Exp2B_S18",1,0,0,14,2,-11.7385180941469,6.99715936216939,"T2",1.1206545,14.1352618465379,-9.63888482279738,"T4","RF0A0",-25.8737799406847,16.6360441849668
"Exp2B_S18",1,0,0,14,2,7.33135204812375,0.438627900315096,"T1",7.48850169999992,14.1352618465379,-9.63888482279738,"T4","RF0A0",-6.80390979841412,10.0775127231125
"Exp2B_S18",1,0,0,14,2,-10.903036379261,-13.9107705528502,"T3",9.33637269999986,14.1352618465379,-9.63888482279738,"T4","RF0A0",-25.0382982257988,-4.27188573005281
"Exp2B_S18",1,0,0,14,2,-4.65781056048888,-9.56626563544352,"miss",10.4484872,14.1352618465379,-9.63888482279738,"T4","RF0A0",-18.7930724070267,0.0726191873538564
"Exp2B_S18",1,0,0,14,2,-12.9708536236036,-6.8718371049365,"T5",15.6244474999999,14.1352618465379,-9.63888482279738,"T4","RF0A0",-27.1061154701414,2.76704771786088
"Exp2B_S18",1,0,0,14,2,5.47240523250263,-16.9811658550559,"miss",20.0884354,14.1352618465379,-9.63888482279738,"T4","RF0A0",-8.66285661403524,-7.34228103225848
