"Subject_ID","Condition_name","Radial_frequency","Amplitude","perimeter_cm","Condition_number","RMST"
"Exp1_S11","RF4A2",4,0.1,7.51,3,7.72256839999997
"Exp1_S11","RF5A2",5,0.1,7.66,4,10.8961785799999
"Exp1_S11","RF8A2",8,0.1,8.27,5,13.58784082
"Exp1_S11","RF3A5",3,0.25,8.17,6,14.13180047
"Exp1_S11","RF4A5",4,0.25,8.8,7,10.9833266000001
"Exp1_S11","RF5A5",5,0.25,9.55,8,8.36420543999999
"Exp1_S11","RF8A5",8,0.25,12.16,9,10.55321115
"Exp1_S11","RF3A10",3,0.5,10.43,10,4.36290016999996
"Exp1_S11","RF4A10",4,0.5,12.24,11,4.73925617999998
"Exp1_S11","RF5A10",5,0.5,14.18,12,3.96903728000006
"Exp1_S11","RF8A10",8,0.5,20.4,13,7.50208937999995
"Exp1_S12","RF0A0",0,0,7.22,1,37.7644330299999
"Exp1_S12","RF3A2",3,0.1,7.38,2,15.6583379
"Exp1_S12","RF4A2",4,0.1,7.51,3,17.44237228
"Exp1_S12","RF5A2",5,0.1,7.66,4,56.6342839199999
"Exp1_S12","RF8A2",8,0.1,8.27,5,30.46294023
"Exp1_S12","RF3A5",3,0.25,8.17,6,27.68390326
"Exp1_S12","RF4A5",4,0.25,8.8,7,29.8207198199999
"Exp1_S12","RF5A5",5,0.25,9.55,8,45.30226568
"Exp1_S12","RF8A5",8,0.25,12.16,9,21.56449527
"Exp1_S12","RF3A10",3,0.5,10.43,10,45.0384349400001
"Exp1_S12","RF4A10",4,0.5,12.24,11,16.73909617
"Exp1_S12","RF5A10",5,0.5,14.18,12,21.6669422999999
"Exp1_S12","RF8A10",8,0.5,20.4,13,12.14904034
"Exp1_S13","RF0A0",0,0,7.22,1,3.49934007000002
"Exp1_S13","RF3A2",3,0.1,7.38,2,33.9479356200001
"Exp1_S13","RF4A2",4,0.1,7.51,3,3.68871225000003
"Exp1_S13","RF5A2",5,0.1,7.66,4,19.07954661
"Exp1_S13","RF8A2",8,0.1,8.27,5,7.31586705999997
"Exp1_S13","RF3A5",3,0.25,8.17,6,18.69984342
"Exp1_S13","RF4A5",4,0.25,8.8,7,20.4320299099999
"Exp1_S13","RF5A5",5,0.25,9.55,8,8.54247750000003
"Exp1_S13","RF8A5",8,0.25,12.16,9,14.84031536
"Exp1_S13","RF3A10",3,0.5,10.43,10,3.78870681000003
"Exp1_S13","RF4A10",4,0.5,12.24,11,16.88060312
"Exp1_S13","RF5A10",5,0.5,14.18,12,2.43761303999997
"Exp1_S13","RF8A10",8,0.5,20.4,13,6.08636655000004
"Exp1_S14","RF0A0",0,0,7.22,1,13.8496149599999
"Exp1_S14","RF3A2",3,0.1,7.38,2,42.8825770299999
"Exp1_S14","RF4A2",4,0.1,7.51,3,11.01194594
"Exp1_S14","RF5A2",5,0.1,7.66,4,14.77973629
"Exp1_S14","RF8A2",8,0.1,8.27,5,50.7968174
"Exp1_S14","RF3A5",3,0.25,8.17,6,19.40906185
"Exp1_S14","RF4A5",4,0.25,8.8,7,30.9060887800001
"Exp1_S14","RF5A5",5,0.25,9.55,8,16.8553336399999
"Exp1_S14","RF8A5",8,0.25,12.16,9,10.8782219700001
"Exp1_S14","RF3A10",3,0.5,10.43,10,14.8897289999999
"Exp1_S14","RF4A10",4,0.5,12.24,11,8.65929391999997
"Exp1_S14","RF5A10",5,0.5,14.18,12,11.07304009
"Exp1_S14","RF8A10",8,0.5,20.4,13,16.2740191999999
"Exp1_S15","RF0A0",0,0,7.22,1,20.47366959
"Exp1_S15","RF3A2",3,0.1,7.38,2,25.3736948700001
"Exp1_S15","RF4A2",4,0.1,7.51,3,49.5472535900001
"Exp1_S15","RF5A2",5,0.1,7.66,4,73.4332207700001
"Exp1_S15","RF8A2",8,0.1,8.27,5,38.0633053700001
"Exp1_S15","RF3A5",3,0.25,8.17,6,18.9712485600001
"Exp1_S15","RF4A5",4,0.25,8.8,7,18.23473755
"Exp1_S15","RF5A5",5,0.25,9.55,8,37.6098213699999
"Exp1_S15","RF8A5",8,0.25,12.16,9,42.95199529
"Exp1_S15","RF3A10",3,0.5,10.43,10,37.83038173
"Exp1_S15","RF4A10",4,0.5,12.24,11,41.6814178000001
"Exp1_S15","RF5A10",5,0.5,14.18,12,22.65677491
"Exp1_S15","RF8A10",8,0.5,20.4,13,41.4906077800001
"Exp1_S16","RF0A0",0,0,7.22,1,12.0722168
"Exp1_S16","RF3A2",3,0.1,7.38,2,14.74617405
"Exp1_S16","RF4A2",4,0.1,7.51,3,5.18052685999995
"Exp1_S16","RF5A2",5,0.1,7.66,4,10.70346863
"Exp1_S16","RF8A2",8,0.1,8.27,5,44.70444856
"Exp1_S16","RF3A5",3,0.25,8.17,6,8.21746328000002
"Exp1_S16","RF4A5",4,0.25,8.8,7,4.67572959
"Exp1_S16","RF5A5",5,0.25,9.55,8,9.58667551000001
"Exp1_S16","RF8A5",8,0.25,12.16,9,43.36284588
"Exp1_S16","RF3A10",3,0.5,10.43,10,9.26207517999998
"Exp1_S16","RF4A10",4,0.5,12.24,11,10.50184099
"Exp1_S16","RF5A10",5,0.5,14.18,12,10.70447337
"Exp1_S16","RF8A10",8,0.5,20.4,13,8.46886838999997
"Exp1_S17","RF0A0",0,0,7.22,1,8.43232365999999
"Exp1_S17","RF3A2",3,0.1,7.38,2,14.61777479
"Exp1_S17","RF4A2",4,0.1,7.51,3,3.87505103000003
"Exp1_S17","RF5A2",5,0.1,7.66,4,3.17362673000002
"Exp1_S17","RF8A2",8,0.1,8.27,5,38.8016145699999
"Exp1_S17","RF3A5",3,0.25,8.17,6,2.96821261999998
"Exp1_S17","RF4A5",4,0.25,8.8,7,12.35503282
"Exp1_S17","RF5A5",5,0.25,9.55,8,13.06127508
"Exp1_S17","RF8A5",8,0.25,12.16,9,13.55126128
"Exp1_S17","RF3A10",3,0.5,10.43,10,3.45119590000002
"Exp1_S17","RF4A10",4,0.5,12.24,11,6.02921443999997
"Exp1_S17","RF5A10",5,0.5,14.18,12,5.10154765999996
"Exp1_S17","RF8A10",8,0.5,20.4,13,2.46677026000001
"Exp1_S18","RF0A0",0,0,7.22,1,5.98810149000002
"Exp1_S18","RF3A2",3,0.1,7.38,2,22.22841218
"Exp1_S18","RF4A2",4,0.1,7.51,3,37.51369716
"Exp1_S18","RF5A2",5,0.1,7.66,4,31.8561780400001
"Exp1_S18","RF8A2",8,0.1,8.27,5,48.30519846
"Exp1_S18","RF3A5",3,0.25,8.17,6,8.37036322000015
"Exp1_S18","RF4A5",4,0.25,8.8,7,59.68659578
"Exp1_S18","RF5A5",5,0.25,9.55,8,71.0698009300001
"Exp1_S18","RF8A5",8,0.25,12.16,9,23.47043824
"Exp1_S18","RF3A10",3,0.5,10.43,10,10.05147902
"Exp1_S18","RF4A10",4,0.5,12.24,11,9.74910030000005
"Exp1_S18","RF5A10",5,0.5,14.18,12,9.07919682
"Exp1_S18","RF8A10",8,0.5,20.4,13,8.02866712
"Exp1_S19","RF0A0",0,0,7.22,1,5.52445800999997
"Exp1_S19","RF3A2",3,0.1,7.38,2,19.1225541500001
"Exp1_S19","RF4A2",4,0.1,7.51,3,21.5912150799999
"Exp1_S19","RF5A2",5,0.1,7.66,4,4.85829395000001
"Exp1_S19","RF8A2",8,0.1,8.27,5,64.22779683
"Exp1_S19","RF3A5",3,0.25,8.17,6,48.02840117
"Exp1_S19","RF4A5",4,0.25,8.8,7,54.9008083600001
"Exp1_S19","RF5A5",5,0.25,9.55,8,35.14345992
"Exp1_S19","RF8A5",8,0.25,12.16,9,14.86068629
"Exp1_S19","RF3A10",3,0.5,10.43,10,21.9066594700001
"Exp1_S19","RF4A10",4,0.5,12.24,11,16.05391508
"Exp1_S19","RF5A10",5,0.5,14.18,12,9.21881394000002
"Exp1_S19","RF8A10",8,0.5,20.4,13,4.64024143000003
"Exp1_S20","RF0A0",0,0,7.22,1,8.34737281000004
"Exp1_S20","RF3A2",3,0.1,7.38,2,44.31783984
"Exp1_S20","RF4A2",4,0.1,7.51,3,16.4639544700001
"Exp1_S20","RF5A2",5,0.1,7.66,4,9.42644357999997
"Exp1_S20","RF8A2",8,0.1,8.27,5,33.2733002300001
"Exp1_S20","RF3A5",3,0.25,8.17,6,19.9159966699999
"Exp1_S20","RF4A5",4,0.25,8.8,7,23.90909537
"Exp1_S20","RF5A5",5,0.25,9.55,8,21.5487913
"Exp1_S20","RF8A5",8,0.25,12.16,9,13.2132281600001
"Exp1_S20","RF3A10",3,0.5,10.43,10,6.88544268000006
"Exp1_S20","RF4A10",4,0.5,12.24,11,17.71485237
"Exp1_S20","RF5A10",5,0.5,14.18,12,3.82015812999989
"Exp1_S20","RF8A10",8,0.5,20.4,13,13.9475470299999
