"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored","TargetPos_X","TargetPos_Y"
"Exp1B_S16","RF8A2",2,8,0.1,8.27,1,10,4,117.4949743,1,15.1654629052795,-9.75919009066086
"Exp1B_S16","RF10A5",7,10,0.25,14.08,1,11,4,7.6601627,1,-4.07724502365297,15.9894018850062
"Exp1B_S16","RF20A2",5,20,0.1,12.12,1,12,4,9.68226729999992,1,11.7409051123964,-7.87473355030045
"Exp1B_S16","RF10A2",3,10,0.1,8.79,1,13,4,67.0840527,1,9.71971285634777,-2.16460399284521
"Exp1B_S16","RF8A10",10,8,0.5,20.4,2,14,4,3.48314989999994,1,3.23984988729195,-15.2612615756218
"Exp1B_S16","RF10A2",3,10,0.1,8.79,2,15,4,9.44796109999993,1,-14.5833813396538,15.6516925521559
"Exp1B_S16","RF20A5",9,20,0.25,24.63,2,16,4,7.48065410000004,1,6.53464282606367,14.8134560091481
"Exp1B_S16","RF14A2",4,14,0.1,10.01,2,17,4,135.5885058,1,-1.95468127110247,8.21831610851175
"Exp1B_S16","RF10A5",7,10,0.25,14.08,2,18,4,33.4001314,1,-7.70191473308637,11.9519962331171
"Exp1B_S16","RF14A10",12,14,0.5,33.57,2,19,4,5.99210029999995,1,-11.4021680907156,15.6098213779817
"Exp1B_S16","RF20A10",13,20,0.5,47.08,2,20,4,2.26794380000001,1,-8.66865106527365,-3.97232002505553
"Exp1B_S16","RF0A0",1,0,0,7.22,2,21,4,3.37558360000003,1,-9.31678583661408,-8.87265849492338
"Exp1B_S16","RF8A2",2,8,0.1,8.27,2,22,4,9.58883400000013,1,7.05646631030563,-3.93299880331928
"Exp1B_S16","RF10A10",11,10,0.5,24.73,2,23,4,2.84858020000001,1,-14.5940238013074,6.21416357583693
"Exp1B_S16","RF14A5",8,14,0.25,18.18,2,24,4,13.3813980999998,1,-13.1840605015049,14.7929152391253
"Exp1B_S16","RF8A5",6,8,0.25,12.16,2,25,4,9.40777649999995,1,0.58544177223861,14.494037446532
"Exp1B_S16","RF20A2",5,20,0.1,12.12,2,26,4,4.74310439999999,1,-12.277494208905,1.05421584629955
"Exp1B_S16","RF10A10",11,10,0.5,24.73,1,1,5,8.2366202,1,14.7204920095552,-8.08110691817733
"Exp1B_S16","RF8A5",6,8,0.25,12.16,1,2,5,29.635919,1,-14.8522741210632,13.0178144627084
"Exp1B_S16","RF14A5",8,14,0.25,18.18,1,3,5,180,0,6.26475864835944,-3.26145748475836
"Exp1B_S16","RF8A10",10,8,0.5,20.4,1,4,5,13.0999527,1,-1.81955035012139,-4.29715597121174
"Exp1B_S16","RF0A0",1,0,0,7.22,1,5,5,180,0,11.4959644867618,4.54990910853302
"Exp1B_S16","RF20A10",13,20,0.5,47.08,1,6,5,5.2994721,1,0.50685659108094,-9.2789507358462
"Exp1B_S16","RF14A2",4,14,0.1,10.01,1,7,5,180,0,-7.60076232731496,-15.8851159478457
"Exp1B_S16","RF20A5",9,20,0.25,24.63,1,8,5,92.8824427000001,1,7.14644480453331,-9.79297019521529
"Exp1B_S16","RF14A10",12,14,0.5,33.57,1,9,5,4.21593510000002,1,14.2039926887611,-5.16567918480098
"Exp1B_S16","RF8A2",2,8,0.1,8.27,1,10,5,140.9665834,1,-1.56690358137293,-0.421598903392887
"Exp1B_S16","RF10A5",7,10,0.25,14.08,1,11,5,11.6680837000001,1,-1.36294914769932,-2.65847513313359
"Exp1B_S16","RF20A2",5,20,0.1,12.12,1,12,5,15.5382586999999,1,-6.15118509310332,-1.8440878936959
"Exp1B_S16","RF10A2",3,10,0.1,8.79,1,13,5,180,0,-3.58268726987023,0.529937684784887
"Exp1B_S16","RF8A10",10,8,0.5,20.4,2,14,5,5.40331259999994,1,-13.5899692991154,4.147913199176
"Exp1B_S16","RF10A2",3,10,0.1,8.79,2,15,5,43.3192165,1,-7.93527937350103,-13.7560637275282
"Exp1B_S16","RF20A5",9,20,0.25,24.63,2,16,5,16.0802223000001,1,-12.1776054433746,12.2279299818046
"Exp1B_S16","RF14A2",4,14,0.1,10.01,2,17,5,180,0,-12.2385063611002,-11.3866964692868
"Exp1B_S16","RF10A5",7,10,0.25,14.08,2,18,5,61.0877203,1,-2.70771857467212,-11.6302053813225
"Exp1B_S16","RF14A10",12,14,0.5,33.57,2,19,5,7.71977089999996,1,10.5914683717894,6.85055224704737
"Exp1B_S16","RF20A10",13,20,0.5,47.08,2,20,5,2.98802879999994,1,12.3863291101307,-7.14607181766972
"Exp1B_S16","RF0A0",1,0,0,7.22,2,21,5,3.92766090000009,1,-1.09108253488028,-14.7788914670517
"Exp1B_S16","RF8A2",2,8,0.1,8.27,2,22,5,15.9008342,1,-1.76719333307146,-1.93195337256714
"Exp1B_S16","RF10A10",11,10,0.5,24.73,2,23,5,4.30427910000003,1,-10.8973550784357,-2.32652279171479
"Exp1B_S16","RF14A5",8,14,0.25,18.18,2,24,5,47.2769185,1,8.50890235299558,9.39356235198031
"Exp1B_S16","RF8A5",6,8,0.25,12.16,2,25,5,28.6156029000001,1,3.32321954632237,6.74467832813912
"Exp1B_S16","RF20A2",5,20,0.1,12.12,2,26,5,18.3586788,1,3.21059287364191,-7.43265037153565
"Exp1B_S17","RF10A5",7,10,0.25,14.08,1,1,1,1.38845529999998,1,-10.3502038987951,-7.42471841309803
"Exp1B_S17","RF8A10",10,8,0.5,20.4,1,2,1,2.58784489999999,1,2.6497338002769,15.8696760908269
"Exp1B_S17","RF14A2",4,14,0.1,10.01,1,3,1,3.36092629999996,1,5.74577795773419,-14.5845337542643
"Exp1B_S17","RF10A2",3,10,0.1,8.79,1,4,1,1.29910370000005,1,0.224723551783523,3.61044250580434
"Exp1B_S17","RF0A0",1,0,0,7.22,1,5,1,1.20319929999994,1,4.18815834159173,-0.0290583879020936
"Exp1B_S17","RF14A10",12,14,0.5,33.57,1,6,1,1.66725759999997,1,-7.92131760954995,14.859308151237
"Exp1B_S17","RF20A5",9,20,0.25,24.63,1,7,1,1.09052029999998,1,-7.86373927815954,6.06496803397718
"Exp1B_S17","RF8A5",6,8,0.25,12.16,1,8,1,2.07984859999999,1,2.11524430043006,-11.3380860021365
"Exp1B_S17","RF14A5",8,14,0.25,18.18,1,9,1,1.50515080000002,1,-5.71493488988303,-2.78995573340785
"Exp1B_S17","RF10A10",11,10,0.5,24.73,1,10,1,1.45639100000005,1,-10.8018111962572,-0.605438950465373
"Exp1B_S17","RF8A2",2,8,0.1,8.27,1,11,1,2.23666070000002,1,4.84428373410069,3.99096455913171
"Exp1B_S17","RF20A2",5,20,0.1,12.12,1,12,1,1.29557,1,10.4795220618815,9.62980719551973
"Exp1B_S17","RF20A10",13,20,0.5,47.08,1,13,1,2.37352140000007,1,3.68156583830864,4.30486633847886
"Exp1B_S17","RF10A10",11,10,0.5,24.73,2,14,1,1.35285279999994,1,5.09192688066092,-5.93127534064172
"Exp1B_S17","RF20A2",5,20,0.1,12.12,2,15,1,4.67435339999997,1,-15.6008676135014,-4.16738798290483
"Exp1B_S17","RF8A2",2,8,0.1,8.27,2,16,1,1.28186640000013,1,-0.601766163392313,2.26583972588918
"Exp1B_S17","RF8A10",10,8,0.5,20.4,2,17,1,1.41757380000013,1,2.53690342162032,8.87566941432655
"Exp1B_S17","RF8A5",6,8,0.25,12.16,2,18,1,1.7252762999999,1,0.115824232112381,8.98811347633497
"Exp1B_S17","RF10A2",3,10,0.1,8.79,2,19,1,4.75801149999984,1,11.115395285405,1.16234662513475
"Exp1B_S17","RF20A5",9,20,0.25,24.63,2,20,1,0.913057299999991,1,4.63291195576806,12.2644382868825
"Exp1B_S17","RF14A2",4,14,0.1,10.01,2,21,1,1.70625879999989,1,0.753201988498237,12.3890600107364
"Exp1B_S17","RF10A5",7,10,0.25,14.08,2,22,1,2.20057910000014,1,6.40341630776922,10.2770508683117
"Exp1B_S17","RF14A10",12,14,0.5,33.57,2,23,1,1.14483289999998,1,-1.31041131038969,1.76815997074813
"Exp1B_S17","RF20A10",13,20,0.5,47.08,2,24,1,0.810307899999998,1,-6.88117758876503,-9.1975957208241
"Exp1B_S17","RF0A0",1,0,0,7.22,2,25,1,1.20028790000015,1,7.13108050165048,-13.4962148028953
"Exp1B_S17","RF14A5",8,14,0.25,18.18,2,26,1,1.14714069999991,1,-4.67811500692204,6.55703316084146
"Exp1B_S17","RF10A5",7,10,0.25,14.08,1,1,2,2.08454690000002,1,-12.7150127515745,7.77415843164098
"Exp1B_S17","RF8A10",10,8,0.5,20.4,1,2,2,5.13980049999998,1,-13.7367167233956,-2.89072620237241
"Exp1B_S17","RF14A2",4,14,0.1,10.01,1,3,2,5.7847155,1,-7.80193567887309,0.869480462145052
"Exp1B_S17","RF10A2",3,10,0.1,8.79,1,4,2,1.9471254,1,-0.395246957384966,14.376625923429
"Exp1B_S17","RF0A0",1,0,0,7.22,1,5,2,1.70726409999997,1,-0.800945619857945,-10.7801877925988
"Exp1B_S17","RF14A10",12,14,0.5,33.57,1,6,2,2.54716639999992,1,-13.6567562529306,-6.52383984318311
"Exp1B_S17","RF20A5",9,20,0.25,24.63,1,7,2,1.71464630000003,1,-6.88417058825822,-4.63528904545104
"Exp1B_S17","RF8A5",6,8,0.25,12.16,1,8,2,6.1679355,1,-15.7784602535625,-14.8339172200066
"Exp1B_S17","RF14A5",8,14,0.25,18.18,1,9,2,2.19319340000004,1,0.538184910381791,1.46549866250493
"Exp1B_S17","RF10A10",11,10,0.5,24.73,1,10,2,2.35239030000002,1,-11.0345710149739,-8.62002644532333
"Exp1B_S17","RF8A2",2,8,0.1,8.27,1,11,2,12.2604449,1,12.7670618467583,5.40264275313396
"Exp1B_S17","RF20A2",5,20,0.1,12.12,1,12,2,2.19947490000004,1,-4.23608125404263,-4.97627833588695
"Exp1B_S17","RF20A10",13,20,0.5,47.08,1,13,2,3.30137990000003,1,-1.93836787994713,-6.22219897478779
"Exp1B_S17","RF10A10",11,10,0.5,24.73,2,14,2,2.16104819999987,1,4.92846739408132,5.65516255746146
"Exp1B_S17","RF20A2",5,20,0.1,12.12,2,15,2,5.97029909999992,1,8.76809453005039,-12.5131921392204
"Exp1B_S17","RF8A2",2,8,0.1,8.27,2,16,2,1.98564009999996,1,-9.26018394529933,3.80211428543437
"Exp1B_S17","RF8A10",10,8,0.5,20.4,2,17,2,2.16951040000004,1,-2.40488824817026,-5.438550041201
"Exp1B_S17","RF8A5",6,8,0.25,12.16,2,18,2,3.15689019999991,1,2.44871881544098,-15.9321529106884
"Exp1B_S17","RF10A2",3,10,0.1,8.79,2,19,2,5.72608249999985,1,-3.26703519114759,-10.9350138552926
"Exp1B_S17","RF20A5",9,20,0.25,24.63,2,20,2,1.8250923999999,1,-9.31354216582112,11.7117658577755
"Exp1B_S17","RF14A2",4,14,0.1,10.01,2,21,2,5.4739763,1,0.583430679516635,-13.5387645566748
"Exp1B_S17","RF10A5",7,10,0.25,14.08,2,22,2,3.29664170000001,1,-5.39841579301411,-8.8643098821749
"Exp1B_S17","RF14A10",12,14,0.5,33.57,2,23,2,2.12887060000003,1,6.20870335307674,-3.96274425093871
"Exp1B_S17","RF20A10",13,20,0.5,47.08,2,24,2,1.41025820000004,1,2.65495913098254,-12.5263691092268
"Exp1B_S17","RF0A0",1,0,0,7.22,2,25,2,10.5760715000001,1,14.1376293271595,14.5877983387575
"Exp1B_S17","RF14A5",8,14,0.25,18.18,2,26,2,1.89108669999996,1,1.08784892639591,-8.7031561707593
"Exp1B_S17","RF10A5",7,10,0.25,14.08,1,1,3,23.7641433,1,-15.9227661997712,15.6104310363889
"Exp1B_S17","RF8A10",10,8,0.5,20.4,1,2,3,6.1797856,1,-6.80251820218229,-8.06360221982108
"Exp1B_S17","RF14A2",4,14,0.1,10.01,1,3,3,30.8885097,1,12.5415710531744,15.8194745162133
"Exp1B_S17","RF10A2",3,10,0.1,8.79,1,4,3,2.87518520000003,1,-11.2584627637124,5.28690330838718
"Exp1B_S17","RF0A0",1,0,0,7.22,1,5,3,2.37122799999997,1,-3.11030407227373,13.5390607344198
"Exp1B_S17","RF14A10",12,14,0.5,33.57,1,6,3,3.13116259999993,1,0.795648132316558,-7.53124363349497
"Exp1B_S17","RF20A5",9,20,0.25,24.63,1,7,3,2.20254190000003,1,4.09557851494321,-5.42215956617652
"Exp1B_S17","RF8A5",6,8,0.25,12.16,1,8,3,9.62370490000001,1,13.2460160257944,-3.47196018996413
"Exp1B_S17","RF14A5",8,14,0.25,18.18,1,9,3,2.71312660000001,1,8.95361059483878,-3.61434215022808
"Exp1B_S17","RF10A10",11,10,0.5,24.73,1,10,3,3.04852300000005,1,9.17540984944868,-8.06823329203204
"Exp1B_S17","RF8A2",2,8,0.1,8.27,1,11,3,20.8362646,1,6.08137795388239,-5.32301085254791
"Exp1B_S17","RF20A2",5,20,0.1,12.12,1,12,3,33.9029894,1,7.07990688075682,-4.0972392670861
"Exp1B_S17","RF20A10",13,20,0.5,47.08,1,13,3,4.35736859999997,1,-11.7146997890215,10.8196550637201
"Exp1B_S17","RF10A10",11,10,0.5,24.73,2,14,3,2.6729742,1,-1.40546036251171,10.0937077135896
"Exp1B_S17","RF20A2",5,20,0.1,12.12,2,15,3,9.81026070000007,1,13.1128904309615,14.469371569346
"Exp1B_S17","RF8A2",2,8,0.1,8.27,2,16,3,10.1215757,1,7.53882201051112,-14.2460319412781
"Exp1B_S17","RF8A10",10,8,0.5,20.4,2,17,3,2.87357310000016,1,-12.8158619297804,5.22653284737836
"Exp1B_S17","RF8A5",6,8,0.25,12.16,2,18,3,4.02747520000003,1,-13.3880717320834,-7.72795680330599
"Exp1B_S17","RF10A2",3,10,0.1,8.79,2,19,3,7.10217119999993,1,-13.8500924177124,-1.67124926297353
"Exp1B_S17","RF20A5",9,20,0.25,24.63,2,20,3,2.60077120000005,1,2.76524417197945,0.833390753145633
"Exp1B_S17","RF14A2",4,14,0.1,10.01,2,21,3,6.88230219999991,1,-11.4661138482044,0.257457665421782
"Exp1B_S17","RF10A5",7,10,0.25,14.08,2,22,3,3.88846160000003,1,5.65812989072152,-13.4949744292929
"Exp1B_S17","RF14A10",12,14,0.5,33.57,2,23,3,2.60102510000002,1,12.7533799821141,-1.40145090825842
"Exp1B_S17","RF20A10",13,20,0.5,47.08,2,24,3,2.03423750000002,1,-13.5028907778755,-10.4369594022624
"Exp1B_S17","RF0A0",1,0,0,7.22,2,25,3,26.0638657000002,1,-12.6243831094936,-12.2231819498294
"Exp1B_S17","RF14A5",8,14,0.25,18.18,2,26,3,2.65099829999986,1,-6.2147220527817,14.7456426297401
"Exp1B_S17","RF10A5",7,10,0.25,14.08,1,1,4,35.3318641,1,9.00611791952318,-8.16560361757904
"Exp1B_S17","RF8A10",10,8,0.5,20.4,1,2,4,11.3398079,1,7.05581396983369,8.22006643731003
"Exp1B_S17","RF14A2",4,14,0.1,10.01,1,3,4,180,0,-1.25366536923025,-2.30645057993527
"Exp1B_S17","RF10A2",3,10,0.1,8.79,1,4,4,5.89112920000002,1,5.0664036148933,-6.1182525924665
"Exp1B_S17","RF0A0",1,0,0,7.22,1,5,4,4.64327249999997,1,13.0185693915303,-2.20701464825266
"Exp1B_S17","RF14A10",12,14,0.5,33.57,1,6,4,4.91503639999996,1,14.6603664660331,11.1350253560835
"Exp1B_S17","RF20A5",9,20,0.25,24.63,1,7,4,2.74663610000005,1,12.5099987649037,-11.0133252389323
"Exp1B_S17","RF8A5",6,8,0.25,12.16,1,8,4,36.4073549,1,10.7407645234299,13.2330606003703
"Exp1B_S17","RF14A5",8,14,0.25,18.18,1,9,4,3.32918099999995,1,11.4015015239108,-15.3516320855475
"Exp1B_S17","RF10A10",11,10,0.5,24.73,1,10,4,7.03216120000002,1,-1.06154236621229,-12.9019160630269
"Exp1B_S17","RF8A2",2,8,0.1,8.27,1,11,4,30.3642500000001,1,7.51902289388338,14.6405568685551
"Exp1B_S17","RF20A2",5,20,0.1,12.12,1,12,4,56.9665239000001,1,-11.5345898365862,13.0115047929743
"Exp1B_S17","RF20A10",13,20,0.5,47.08,1,13,4,5.08529930000009,1,-15.139315057882,-3.61847236204719
"Exp1B_S17","RF10A10",11,10,0.5,24.73,2,14,4,3.91304249999985,1,-14.1708159179309,-8.7362312574315
"Exp1B_S17","RF20A2",5,20,0.1,12.12,2,15,4,15.226091,1,14.6057635826808,-2.93455201391583
"Exp1B_S17","RF8A2",2,8,0.1,8.27,2,16,4,14.9616450000001,1,-12.065489429109,-2.59290731382282
"Exp1B_S17","RF8A10",10,8,0.5,20.4,2,17,4,3.65770940000016,1,-15.3480632080229,-13.779144124622
"Exp1B_S17","RF8A5",6,8,0.25,12.16,2,18,4,7.32509049999999,1,5.00858187050422,-2.06952951624934
"Exp1B_S17","RF10A2",3,10,0.1,8.79,2,19,4,9.02199069999983,1,-3.30544702959918,13.1924584410844
"Exp1B_S17","RF20A5",9,20,0.25,24.63,2,20,4,3.25697700000001,1,10.7658845995948,-9.15407146692537
"Exp1B_S17","RF14A2",4,14,0.1,10.01,2,21,4,22.2580413999999,1,-0.428274161308046,0.773510531783511
"Exp1B_S17","RF10A5",7,10,0.25,14.08,2,22,4,5.87243250000006,1,-5.2334148960471,13.3895117675012
"Exp1B_S17","RF14A10",12,14,0.5,33.57,2,23,4,3.3770399,1,13.1639761194376,-13.9605613888603
"Exp1B_S17","RF20A10",13,20,0.5,47.08,2,24,4,2.77827359999992,1,-8.3728675222955,10.387482089139
"Exp1B_S17","RF0A0",1,0,0,7.22,2,25,4,107.1188711,1,-15.1907786157301,12.6497104439827
"Exp1B_S17","RF14A5",8,14,0.25,18.18,2,26,4,6.34710859999996,1,9.63531771822559,5.86291358778358
"Exp1B_S17","RF10A5",7,10,0.25,14.08,1,1,5,71.6274344,1,-0.846964160003662,8.98467974908496
"Exp1B_S17","RF8A10",10,8,0.5,20.4,1,2,5,17.2595742,1,10.375564164622,-14.4365397224393
"Exp1B_S17","RF14A2",4,14,0.1,10.01,1,3,5,180,0,8.71469794298396,1.57111814956481
"Exp1B_S17","RF10A2",3,10,0.1,8.79,1,4,5,14.0270655,1,-8.5013121363901,-10.2543449213478
"Exp1B_S17","RF0A0",1,0,0,7.22,1,5,5,163.1771225,1,10.1552939499927,12.2212969127748
"Exp1B_S17","RF14A10",12,14,0.5,33.57,1,6,5,9.634907,1,3.23485606052168,0.554714126201283
"Exp1B_S17","RF20A5",9,20,0.25,24.63,1,7,5,11.0664975,1,4.35813991736799,1.69790076748107
"Exp1B_S17","RF8A5",6,8,0.25,12.16,1,8,5,49.0633039000001,1,15.3959915330775,-9.64759685261344
"Exp1B_S17","RF14A5",8,14,0.25,18.18,1,9,5,39.5285644000001,1,-14.9303203634972,2.93290663692033
"Exp1B_S17","RF10A10",11,10,0.5,24.73,1,10,5,13.288181,1,-9.64682459890715,15.3328684019209
"Exp1B_S17","RF8A2",2,8,0.1,8.27,1,11,5,180,0,13.9177565543848,-6.55691347833161
"Exp1B_S17","RF20A2",5,20,0.1,12.12,1,12,5,66.894538,1,-15.4885968617893,-10.9748745966756
"Exp1B_S17","RF20A10",13,20,0.5,47.08,1,13,5,6.07737169999996,1,11.6270519210077,12.3270931354228
"Exp1B_S17","RF10A10",11,10,0.5,24.73,2,14,5,7.99280529999987,1,-7.91520141289775,15.2453451776152
"Exp1B_S17","RF20A2",5,20,0.1,12.12,2,15,5,55.1056243,1,3.84645628351894,15.5827576595512
"Exp1B_S17","RF8A2",2,8,0.1,8.27,2,16,5,50.6970008000001,1,-13.4634375544027,10.6752617688716
"Exp1B_S17","RF8A10",10,8,0.5,20.4,2,17,5,15.5213328,1,15.3434084719431,10.1060936423664
"Exp1B_S17","RF8A5",6,8,0.25,12.16,2,18,5,21.9646528999999,1,-7.4275066354401,14.2305033866821
"Exp1B_S17","RF10A2",3,10,0.1,8.79,2,19,5,180,0,-10.4623285198842,15.6792816638755
"Exp1B_S17","RF20A5",9,20,0.25,24.63,2,20,5,3.80890470000008,1,-5.22627845503387,-13.0440853138337
"Exp1B_S17","RF14A2",4,14,0.1,10.01,2,21,5,161.0401955,1,6.19561175213861,-5.79551235879277
"Exp1B_S17","RF10A5",7,10,0.25,14.08,2,22,5,40.5279534000001,1,13.5808001321261,9.92117930282064
"Exp1B_S17","RF14A10",12,14,0.5,33.57,2,23,5,4.60893110000006,1,-3.53160773276551,-6.78834970227502
"Exp1B_S17","RF20A10",13,20,0.5,47.08,2,24,5,3.3300491,1,8.48724733114985,11.2122459805927
"Exp1B_S17","RF0A0",1,0,0,7.22,2,25,5,180,0,-15.7447773229425,-0.159215215828329
"Exp1B_S17","RF14A5",8,14,0.25,18.18,2,26,5,9.30698669999992,1,6.26515292657883,13.9966056090915
"Exp1B_S18","RF10A2",3,10,0.1,8.79,1,1,1,2.84403639999999,1,-6.45892215271105,8.19111053349888
"Exp1B_S18","RF20A2",5,20,0.1,12.12,1,2,1,2.43880799999999,1,3.47972908683839,-13.5452394412561
"Exp1B_S18","RF10A5",7,10,0.25,14.08,1,3,1,1.69752080000001,1,-12.6248941572043,-3.6416766101478
"Exp1B_S18","RF8A10",10,8,0.5,20.4,1,4,1,2.08133499999997,1,-1.52314108899456,1.45873221849645
"Exp1B_S18","RF14A10",12,14,0.5,33.57,1,5,1,2.39563600000008,1,-0.326735087666147,-14.7084379753273
"Exp1B_S18","RF0A0",1,0,0,7.22,1,6,1,1.98726179999994,1,-3.79700072844912,2.16619866949961
"Exp1B_S18","RF8A5",6,8,0.25,12.16,1,7,1,2.40191000000004,1,7.30279113633886,8.95638068194146
"Exp1B_S18","RF20A5",9,20,0.25,24.63,1,8,1,1.32380510000007,1,-12.5229546875238,-5.46913567409446
"Exp1B_S18","RF14A2",4,14,0.1,10.01,1,9,1,4.85082299999999,1,-9.04224918791308,6.28104450032131
"Exp1B_S18","RF8A2",2,8,0.1,8.27,1,10,1,4.74164759999996,1,-3.37053928293609,12.1516100631121
"Exp1B_S18","RF10A10",11,10,0.5,24.73,1,11,1,1.35260410000001,1,13.3701723404134,7.6614803012212
"Exp1B_S18","RF20A10",13,20,0.5,47.08,1,12,1,1.48887020000006,1,-15.7647737394711,15.8717867161364
"Exp1B_S18","RF14A5",8,14,0.25,18.18,1,13,1,1.20257130000005,1,-6.19323400394925,15.2803947517231
"Exp1B_S18","RF14A2",4,14,0.1,10.01,2,14,1,2.70547329999999,1,-2.85001915967307,-3.93062166851209
"Exp1B_S18","RF10A2",3,10,0.1,8.79,2,15,1,1.07632710000007,1,3.15638899374586,-1.67922158790036
"Exp1B_S18","RF20A5",9,20,0.25,24.63,2,16,1,0.75110410000002,1,7.34203220844394,9.0965590520353
"Exp1B_S18","RF14A5",8,14,0.25,18.18,2,17,1,1.13919099999998,1,3.62159490809348,11.3883740512078
"Exp1B_S18","RF20A2",5,20,0.1,12.12,2,18,1,2.1422278,1,14.759713052825,5.11840918810637
"Exp1B_S18","RF10A10",11,10,0.5,24.73,2,19,1,1.23204579999992,1,-0.908145767433879,11.4392373841229
"Exp1B_S18","RF8A10",10,8,0.5,20.4,2,20,1,0.680041000000074,1,-6.19398117446205,2.68182940812522
"Exp1B_S18","RF8A5",6,8,0.25,12.16,2,21,1,1.24180179999985,1,0.629522288683699,13.1114198804459
"Exp1B_S18","RF20A10",13,20,0.5,47.08,2,22,1,0.971999400000186,1,-10.9717418707731,-3.43667041032993
"Exp1B_S18","RF0A0",1,0,0,7.22,2,23,1,0.747355200000129,1,4.84015038892825,-2.00103084270969
"Exp1B_S18","RF10A5",7,10,0.25,14.08,2,24,1,1.39882629999966,1,14.2822113737052,-13.7126274779301
"Exp1B_S18","RF8A2",2,8,0.1,8.27,2,25,1,1.22749990000011,1,8.12705509772123,-15.9779383803912
"Exp1B_S18","RF14A10",12,14,0.5,33.57,2,26,1,1.91075589999991,1,-9.04612970150111,3.70592672829153
"Exp1B_S18","RF10A2",3,10,0.1,8.79,1,1,2,5.08413849999999,1,13.2087731232701,3.65383603040445
"Exp1B_S18","RF20A2",5,20,0.1,12.12,1,2,2,11.0945909,1,-13.0187041348436,3.76375837914131
"Exp1B_S18","RF10A5",7,10,0.25,14.08,1,3,2,12.8413945,1,-5.69146173896752,3.28200738279315
"Exp1B_S18","RF8A10",10,8,0.5,20.4,1,4,2,2.62522279999996,1,-5.83170409570073,8.00800115899759
"Exp1B_S18","RF14A10",12,14,0.5,33.57,1,5,2,2.97138649999999,1,6.6449551872844,-4.49000096934998
"Exp1B_S18","RF0A0",1,0,0,7.22,1,6,2,2.53931030000001,1,-2.58181373714622,-7.24992913230879
"Exp1B_S18","RF8A5",6,8,0.25,12.16,1,7,2,2.91071469999997,1,14.7771676838816,-0.406853646657595
"Exp1B_S18","RF20A5",9,20,0.25,24.63,1,8,2,2.15581880000002,1,6.53681701736735,-6.2172542942434
"Exp1B_S18","RF14A2",4,14,0.1,10.01,1,9,2,5.52285140000004,1,15.694806100096,-10.0999024560931
"Exp1B_S18","RF8A2",2,8,0.1,8.27,1,10,2,11.7495956,1,-15.6661820300461,-15.2816593088999
"Exp1B_S18","RF10A10",11,10,0.5,24.73,1,11,2,2.3126721000001,1,-11.1650311382981,1.32908476876814
"Exp1B_S18","RF20A10",13,20,0.5,47.08,1,12,2,2.13703919999989,1,15.9645370367602,7.99102674996129
"Exp1B_S18","RF14A5",8,14,0.25,18.18,1,13,2,1.61091660000011,1,14.3896842964538,13.8404665980027
"Exp1B_S18","RF14A2",4,14,0.1,10.01,2,14,2,3.08153130000005,1,15.4500611158162,3.54165620831709
"Exp1B_S18","RF10A2",3,10,0.1,8.79,2,15,2,1.74403140000004,1,-7.17911509195828,12.7617706176283
"Exp1B_S18","RF20A5",9,20,0.25,24.63,2,16,2,1.9671194,1,-13.5013566102369,-7.47350553950717
"Exp1B_S18","RF14A5",8,14,0.25,18.18,2,17,2,1.6593213000001,1,-10.6217636164194,10.8602618970325
"Exp1B_S18","RF20A2",5,20,0.1,12.12,2,18,2,2.76596689999997,1,6.37016826025629,15.6550105238991
"Exp1B_S18","RF10A10",11,10,0.5,24.73,2,19,2,1.82722389999981,1,13.9044858575233,7.72575920294861
"Exp1B_S18","RF8A10",10,8,0.5,20.4,2,20,2,1.07991840000022,1,-12.6445195863615,2.8181905204924
"Exp1B_S18","RF8A5",6,8,0.25,12.16,2,21,2,3.08193230000006,1,-11.7182207649727,-14.8291242465671
"Exp1B_S18","RF20A10",13,20,0.5,47.08,2,22,2,2.74778930000002,1,-15.4712561224145,-13.3645236607308
"Exp1B_S18","RF0A0",1,0,0,7.22,2,23,2,1.13938050000024,1,10.2987052018171,7.80317437118574
"Exp1B_S18","RF10A5",7,10,0.25,14.08,2,24,2,2.02280410000003,1,-10.8032921256347,9.21027905592049
"Exp1B_S18","RF8A2",2,8,0.1,8.27,2,25,2,2.82696799999985,1,0.094054915770009,15.358827856544
"Exp1B_S18","RF14A10",12,14,0.5,33.57,2,26,2,2.51047879999987,1,14.3710326761376,11.3484033837033
"Exp1B_S18","RF10A2",3,10,0.1,8.79,1,1,3,9.91588490000004,1,6.99773361377236,14.3322360469348
"Exp1B_S18","RF20A2",5,20,0.1,12.12,1,2,3,19.6545057,1,-2.87817821022107,-14.8209238292109
"Exp1B_S18","RF10A5",7,10,0.25,14.08,1,3,3,17.1954499999999,1,-0.0365241886796639,-10.1546583271472
"Exp1B_S18","RF8A10",10,8,0.5,20.4,1,4,3,4.05734800000005,1,9.13758058977029,-2.08917677345734
"Exp1B_S18","RF14A10",12,14,0.5,33.57,1,5,3,3.4939703,1,12.9887924014946,-4.63019817367617
"Exp1B_S18","RF0A0",1,0,0,7.22,1,6,3,3.00349519999997,1,-13.2720115066062,-7.74571283415188
