"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored","TargetPos_X","TargetPos_Y"
"Exp1A_S3","RF3A10",10,3,0.5,10.43,2,17,1,1.76410740000006,1,-3.62859836625087,11.758199313345
"Exp1A_S3","RF5A2",4,5,0.1,7.66,2,18,1,86.2946517,1,7.59825814985664,8.02990159647211
"Exp1A_S3","RF0A0",1,0,0,7.22,2,19,1,1.22570970000015,1,0.0814181592808829,8.4863063013378
"Exp1A_S3","RF8A10",13,8,0.5,20.4,2,20,1,1.51916589999973,1,-10.8416063173845,1.55104438201109
"Exp1A_S3","RF4A10",11,4,0.5,12.24,2,21,1,0.940728300000046,1,-9.18232033533028,3.90432640831957
"Exp1A_S3","RF3A5",6,3,0.25,8.17,2,22,1,9.14931320000005,1,-5.94695462548462,0.182067828558115
"Exp1A_S3","RF5A5",8,5,0.25,9.55,2,23,1,1.84075320000011,1,-0.901198084548657,-3.86593890440127
"Exp1A_S3","RF4A2",3,4,0.1,7.51,2,24,1,1.67924810000022,1,-15.2226846245126,8.66698527795006
"Exp1A_S3","RF4A5",7,4,0.25,8.8,2,25,1,11.5303106000001,1,-3.78610666133062,14.5201693555033
"Exp1A_S3","RF3A2",2,3,0.1,7.38,2,26,1,2.75706510000009,1,7.67590351477589,10.1162108064066
"Exp1A_S3","RF3A2",2,3,0.1,7.38,1,1,2,2.5099415,1,4.57333602912061,-9.08100245939291
"Exp1A_S3","RF5A10",12,5,0.5,14.18,1,2,2,2.00039300000003,1,15.9259717430699,-3.20621030005919
"Exp1A_S3","RF8A10",13,8,0.5,20.4,1,3,2,2.8169595,1,-11.8431510378831,-5.57870663826239
"Exp1A_S3","RF0A0",1,0,0,7.22,1,4,2,2.12728590000006,1,-6.6107820259854,-1.77874416078811
"Exp1A_S3","RF8A5",9,8,0.25,12.16,1,5,2,58.7228458000001,1,0.891952698092773,12.1338948918417
"Exp1A_S3","RF4A10",11,4,0.5,12.24,1,6,2,52.8843509999999,1,2.88610007181827,-7.01482645600812
"Exp1A_S3","RF4A5",7,4,0.25,8.8,1,7,2,24.3577151,1,-3.79491937012821,-5.46904143753997
"Exp1A_S3","RF3A5",6,3,0.25,8.17,1,8,2,17.4529783,1,-12.3664225396035,-8.77642580921319
"Exp1A_S3","RF5A5",8,5,0.25,9.55,1,9,2,8.74259350000011,1,-14.5591171453489,8.07436710780569
"Exp1A_S3","RF8A2",5,8,0.1,8.27,1,10,2,2.1204909999999,1,-15.2551035155184,-6.29055444596719
"Exp1A_S3","RF3A10",10,3,0.5,10.43,1,11,2,3.11700939999992,1,6.51792100724826,-8.75243261428429
"Exp1A_S3","RF5A2",4,5,0.1,7.66,1,12,2,2.58199140000011,1,-2.2955932208266,12.9399513035214
"Exp1A_S3","RF4A2",3,4,0.1,7.51,1,13,2,2.21610120000014,1,13.9916334883989,-10.0277615622225
"Exp1A_S3","RF8A2",5,8,0.1,8.27,2,14,2,3.67495589999999,1,11.2397078763965,14.539446149845
"Exp1A_S3","RF8A5",9,8,0.25,12.16,2,15,2,14.0341900000001,1,4.05621265618047,-14.2427413000531
"Exp1A_S3","RF5A10",12,5,0.5,14.18,2,16,2,20.1580249000001,1,-0.315236183330736,-2.24588720244189
"Exp1A_S3","RF3A10",10,3,0.5,10.43,2,17,2,2.57242470000006,1,15.8402238009959,-1.84948411523555
"Exp1A_S3","RF5A2",4,5,0.1,7.66,2,18,2,129.0386998,1,-0.158721112400354,-9.24002743095303
"Exp1A_S3","RF0A0",1,0,0,7.22,2,19,2,2.12166210000032,1,9.94994247722109,-11.3657532700985
"Exp1A_S3","RF8A10",13,8,0.5,20.4,2,20,2,2.32695400000011,1,7.81745507173287,-11.4987175894412
"Exp1A_S3","RF4A10",11,4,0.5,12.24,2,21,2,1.48449970000001,1,-14.8751730084478,12.8337282646998
"Exp1A_S3","RF3A5",6,3,0.25,8.17,2,22,2,42.6052669999999,1,9.61027486887221,-6.2204560305422
"Exp1A_S3","RF5A5",8,5,0.25,9.55,2,23,2,3.28083579999975,1,6.62945236254189,14.5093710694384
"Exp1A_S3","RF4A2",3,4,0.1,7.51,2,24,2,2.70432329999994,1,13.0818297890395,-2.28549475353203
"Exp1A_S3","RF4A5",7,4,0.25,8.8,2,25,2,18.0425762999998,1,9.067807598736,-9.94302310444309
"Exp1A_S3","RF3A2",2,3,0.1,7.38,2,26,2,14.3887397000003,1,-11.9344315405974,13.143101508336
"Exp1A_S3","RF3A2",2,3,0.1,7.38,1,1,3,3.1340812,1,13.94334010959,-15.7532383243009
"Exp1A_S3","RF5A10",12,5,0.5,14.18,1,2,3,5.34466880000002,1,15.5877719050496,-11.6873213157287
"Exp1A_S3","RF8A10",13,8,0.5,20.4,1,3,3,4.6008554,1,10.7658888135119,-11.3821184644657
"Exp1A_S3","RF0A0",1,0,0,7.22,1,4,3,19.6235054,1,-1.08181690502107,5.6344791136147
"Exp1A_S3","RF8A5",9,8,0.25,12.16,1,5,3,88.7614589000001,1,12.1561338824358,-0.964738146714783
"Exp1A_S3","RF4A10",11,4,0.5,12.24,1,6,3,118.5885472,1,9.30994820155625,-15.3073870039498
"Exp1A_S3","RF4A5",7,4,0.25,8.8,1,7,3,25.5738652999999,1,-10.3183874956154,-1.95755073992107
"Exp1A_S3","RF3A5",6,3,0.25,8.17,1,8,3,28.460536,1,11.9709681780129,14.8481462850688
"Exp1A_S3","RF5A5",8,5,0.25,9.55,1,9,3,72.390103,1,12.7772252801064,10.6571528703116
"Exp1A_S3","RF8A2",5,8,0.1,8.27,1,10,3,3.31250169999998,1,11.5978558305132,-8.35739804802715
"Exp1A_S3","RF3A10",10,3,0.5,10.43,1,11,3,8.10866959999998,1,-1.77871112747982,-10.2684749395985
"Exp1A_S3","RF5A2",4,5,0.1,7.66,1,12,3,4.67088560000002,1,2.66554690947543,-7.41101836772553
"Exp1A_S3","RF4A2",3,4,0.1,7.51,1,13,3,2.90443540000001,1,-9.54071453883026,-2.30403682389415
"Exp1A_S3","RF8A2",5,8,0.1,8.27,2,14,3,12.2667582000001,1,-9.69853877035591,0.79059705605102
"Exp1A_S3","RF8A5",9,8,0.25,12.16,2,15,3,27.2261759999999,1,-2.21487017451633,9.56079295365377
"Exp1A_S3","RF5A10",12,5,0.5,14.18,2,16,3,44.8620487999999,1,-4.22848939190928,14.0438000594128
"Exp1A_S3","RF3A10",10,3,0.5,10.43,2,17,3,3.64403720000018,1,9.60935251455039,-11.2140467238187
"Exp1A_S3","RF5A2",4,5,0.1,7.66,2,18,3,154.7427945,1,11.0080646827019,-4.14795981046522
"Exp1A_S3","RF0A0",1,0,0,7.22,2,19,3,2.61759010000014,1,-1.29638462560681,-11.709240100259
"Exp1A_S3","RF8A10",13,8,0.5,20.4,2,20,3,3.19911139999977,1,6.73124808985185,15.0346330111033
"Exp1A_S3","RF4A10",11,4,0.5,12.24,2,21,3,2.1088294000001,1,-2.11663986642047,14.3465356704842
"Exp1A_S3","RF3A5",6,3,0.25,8.17,2,22,3,180,0,-8.89518933855516,6.45116985087492
"Exp1A_S3","RF5A5",8,5,0.25,9.55,2,23,3,4.24870939999983,1,-2.66324982098989,3.87333407922053
"Exp1A_S3","RF4A2",3,4,0.1,7.51,2,24,3,180,0,0.330341800667032,-15.8737019064352
"Exp1A_S3","RF4A5",7,4,0.25,8.8,2,25,3,24.0983265999998,1,-8.11162636418825,-2.99223730762522
"Exp1A_S3","RF3A2",2,3,0.1,7.38,2,26,3,24.1008907,1,12.7520448886718,-10.3446998996028
"Exp1A_S3","RF3A2",2,3,0.1,7.38,1,1,4,32.2300916,1,-6.46418593050153,14.5478075667751
"Exp1A_S3","RF5A10",12,5,0.5,14.18,1,2,4,12.9366887,1,4.1192739716182,4.8116328440069
"Exp1A_S3","RF8A10",13,8,0.5,20.4,1,3,4,8.22449849999998,1,-15.8974797861672,10.927589953059
"Exp1A_S3","RF0A0",1,0,0,7.22,1,4,4,76.0556494,1,9.89644708072393,-12.2131429677073
"Exp1A_S3","RF8A5",9,8,0.25,12.16,1,5,4,180,0,-6.16885194484251,-2.42788432582366
"Exp1A_S3","RF4A10",11,4,0.5,12.24,1,6,4,180,0,-3.47676913440797,-15.5651492633856
"Exp1A_S3","RF4A5",7,4,0.25,8.8,1,7,4,28.6057527,1,-8.8874891237596,6.66198847257414
"Exp1A_S3","RF3A5",6,3,0.25,8.17,1,8,4,33.9889146,1,7.69323890504885,-0.345974138561093
"Exp1A_S3","RF5A5",8,5,0.25,9.55,1,9,4,180,0,0.558667217143828,11.4134389358682
"Exp1A_S3","RF8A2",5,8,0.1,8.27,1,10,4,35.4080217999999,1,-5.27170071678721,-0.246741857158753
"Exp1A_S3","RF3A10",10,3,0.5,10.43,1,11,4,27.9246587,1,-9.91001483295512,0.904442277954615
"Exp1A_S3","RF5A2",4,5,0.1,7.66,1,12,4,5.04708070000015,1,-5.41146242765935,-6.57245406944444
"Exp1A_S3","RF4A2",3,4,0.1,7.51,1,13,4,5.47215000000006,1,4.51314722817212,7.2976865472483
"Exp1A_S3","RF8A2",5,8,0.1,8.27,2,14,4,17.4669262,1,-0.195812005658777,-12.2726744164524
"Exp1A_S3","RF8A5",9,8,0.25,12.16,2,15,4,43.442231,1,-5.99456057923712,-6.17889658613884
"Exp1A_S3","RF5A10",12,5,0.5,14.18,2,16,4,57.765979,1,9.37969351548775,-14.2616482438233
"Exp1A_S3","RF3A10",10,3,0.5,10.43,2,17,4,5.93255880000015,1,-6.73649783988445,-7.6499729571534
"Exp1A_S3","RF5A2",4,5,0.1,7.66,2,18,4,169.4145218,1,-3.77085086657631,14.1970815370641
"Exp1A_S3","RF0A0",1,0,0,7.22,2,19,4,20.6976179000003,1,-7.40836160344065,7.40525299584013
"Exp1A_S3","RF8A10",13,8,0.5,20.4,2,20,4,46.7110222000001,1,-2.87636088736867,-1.46398602712707
"Exp1A_S3","RF4A10",11,4,0.5,12.24,2,21,4,2.91709530000026,1,13.4817725363317,-3.15573963494422
"Exp1A_S3","RF3A5",6,3,0.25,8.17,2,22,4,180,0,-6.41335044998492,-12.8956957572889
"Exp1A_S3","RF5A5",8,5,0.25,9.55,2,23,4,7.8911307999997,1,-5.03532843705796,-15.938452787262
"Exp1A_S3","RF4A2",3,4,0.1,7.51,2,24,4,180,0,0.621245466113628,14.7588891821099
"Exp1A_S3","RF4A5",7,4,0.25,8.8,2,25,4,29.5703309,1,-3.06578325690965,8.02893497081058
"Exp1A_S3","RF3A2",2,3,0.1,7.38,2,26,4,26.7166675000003,1,11.0242068713272,-0.893477336920846
"Exp1A_S3","RF3A2",2,3,0.1,7.38,1,1,5,180,0,12.1615799094042,3.71538388566092
"Exp1A_S3","RF5A10",12,5,0.5,14.18,1,2,5,180,0,-14.4613348101164,-14.6319531134368
"Exp1A_S3","RF8A10",13,8,0.5,20.4,1,3,5,8.80075740000007,1,-4.66000119700542,10.1677929575504
"Exp1A_S3","RF0A0",1,0,0,7.22,1,4,5,180,0,-1.27185816760191,-12.7678895833073
"Exp1A_S3","RF8A5",9,8,0.25,12.16,1,5,5,180,0,-10.4203784906961,13.1602650198153
"Exp1A_S3","RF4A10",11,4,0.5,12.24,1,6,5,180,0,9.27506562909845,12.4323166817644
"Exp1A_S3","RF4A5",7,4,0.25,8.8,1,7,5,32.6336228999999,1,2.59486373617366,11.3996557474892
"Exp1A_S3","RF3A5",6,3,0.25,8.17,1,8,5,123.3329917,1,3.47308680616328,-11.7502633771349
"Exp1A_S3","RF5A5",8,5,0.25,9.55,1,9,5,180,0,6.69169109330109,-4.98776129217964
"Exp1A_S3","RF8A2",5,8,0.1,8.27,1,10,5,87.5920633999999,1,3.54988852111438,1.37066877471401
"Exp1A_S3","RF3A10",10,3,0.5,10.43,1,11,5,42.7487429,1,0.628157978525536,1.03890875407542
"Exp1A_S3","RF5A2",4,5,0.1,7.66,1,12,5,33.3988489000001,1,-14.8483807619201,-11.4172524937038
"Exp1A_S3","RF4A2",3,4,0.1,7.51,1,13,5,18.5442926000001,1,15.533520163492,11.4813679181527
"Exp1A_S3","RF8A2",5,8,0.1,8.27,2,14,5,180,0,7.60521793718077,-2.24483393128533
"Exp1A_S3","RF8A5",9,8,0.25,12.16,2,15,5,47.1706114000001,1,2.19495788983292,-0.780243311848054
"Exp1A_S3","RF5A10",12,5,0.5,14.18,2,16,5,60.5337872,1,12.46900568993,-0.374854431297386
"Exp1A_S3","RF3A10",10,3,0.5,10.43,2,17,5,62.6042232000002,1,-4.90011021859568,-15.7068581182787
"Exp1A_S3","RF5A2",4,5,0.1,7.66,2,18,5,180,0,-3.47618144108661,0.165999328763178
"Exp1A_S3","RF0A0",1,0,0,7.22,2,19,5,180,0,-14.6030735191034,-5.67209386222478
"Exp1A_S3","RF8A10",13,8,0.5,20.4,2,20,5,67.0309567999998,1,-2.90962253021,12.8093350371498
"Exp1A_S3","RF4A10",11,4,0.5,12.24,2,21,5,180,0,5.41649366327207,4.95189114730242
"Exp1A_S3","RF3A5",6,3,0.25,8.17,2,22,5,180,0,-11.4117031380594,15.2184880372698
"Exp1A_S3","RF5A5",8,5,0.25,9.55,2,23,5,20.1955718999998,1,-8.79279570923606,-2.59300232139431
"Exp1A_S3","RF4A2",3,4,0.1,7.51,2,24,5,180,0,8.70349342385999,13.460719949734
"Exp1A_S3","RF4A5",7,4,0.25,8.8,2,25,5,163.4985474,1,-14.3143497213406,-9.26888746493785
"Exp1A_S3","RF3A2",2,3,0.1,7.38,2,26,5,59.1565969000003,1,-3.06442791625743,-5.82308645755678
"Exp1A_S4","RF3A10",10,3,0.5,10.43,1,1,1,1.4862282,1,2.98666306518654,11.2048938547628
"Exp1A_S4","RF3A2",2,3,0.1,7.38,1,2,1,1.43475530000001,1,-3.54247763426375,14.1675615752696
"Exp1A_S4","RF3A5",6,3,0.25,8.17,1,3,1,2.64562069999999,1,5.09567324857896,-9.90507263895252
"Exp1A_S4","RF5A5",8,5,0.25,9.55,1,4,1,1.74860949999999,1,8.90192211481734,0.771761066250029
"Exp1A_S4","RF4A2",3,4,0.1,7.51,1,5,1,2.14448660000005,1,-3.03463592426548,9.44870684309117
"Exp1A_S4","RF4A5",7,4,0.25,8.8,1,6,1,1.91494939999995,1,2.86018696749739,-14.5491448222192
"Exp1A_S4","RF4A10",11,4,0.5,12.24,1,7,1,2.14946029999999,1,-3.38326996359391,-5.68223718304679
"Exp1A_S4","RF8A10",13,8,0.5,20.4,1,8,1,1.51797850000003,1,1.42991512114403,5.7791551030061
"Exp1A_S4","RF8A5",9,8,0.25,12.16,1,9,1,3.64353119999987,1,-8.85118469980366,-15.9186331645915
"Exp1A_S4","RF5A2",4,5,0.1,7.66,1,10,1,2.12296719999995,1,-9.46497588833672,1.54811009315749
"Exp1A_S4","RF0A0",1,0,0,7.22,1,11,1,2.28112759999999,1,-14.4739098294155,-9.6820535403715
"Exp1A_S4","RF8A2",5,8,0.1,8.27,1,12,1,3.89762919999998,1,-9.52562908194139,10.328944350931
"Exp1A_S4","RF5A10",12,5,0.5,14.18,1,13,1,1.98861240000019,1,-13.0759962355849,6.53336022749726
"Exp1A_S4","RF3A10",10,3,0.5,10.43,2,14,1,2.45205259999989,1,-6.00400530672438,0.372766851094386
"Exp1A_S4","RF5A2",4,5,0.1,7.66,2,15,1,2.77178709999998,1,-11.0202396473728,-6.94066667108221
"Exp1A_S4","RF0A0",1,0,0,7.22,2,16,1,1.46263750000026,1,12.4706325530366,-4.98755938071501
"Exp1A_S4","RF4A2",3,4,0.1,7.51,2,17,1,5.1834374,1,2.61805143219341,0.0619144813110566
"Exp1A_S4","RF4A5",7,4,0.25,8.8,2,18,1,1.4350715999999,1,9.78548477027407,3.80753137054204
"Exp1A_S4","RF5A5",8,5,0.25,9.55,2,19,1,1.40228350000007,1,-13.2129555524269,-14.9293236810152
"Exp1A_S4","RF3A2",2,3,0.1,7.38,2,20,1,1.11902529999998,1,-7.24400185129694,9.35403764958246
"Exp1A_S4","RF8A2",5,8,0.1,8.27,2,21,1,2.0367968999999,1,-8.45721166806616,1.03931705536463
"Exp1A_S4","RF3A5",6,3,0.25,8.17,2,22,1,1.22258579999971,1,-15.9225382334495,-7.64606414343658
"Exp1A_S4","RF4A10",11,4,0.5,12.24,2,23,1,2.18394769999986,1,1.70057766633106,5.17888379423193
"Exp1A_S4","RF8A5",9,8,0.25,12.16,2,24,1,2.20189470000014,1,8.47727077506151,7.31109780029417
"Exp1A_S4","RF5A10",12,5,0.5,14.18,2,25,1,1.4458611,1,-11.9887207015968,2.4861044040388
"Exp1A_S4","RF8A10",13,8,0.5,20.4,2,26,1,1.17647809999971,1,7.39361714236636,6.60942551086407
"Exp1A_S4","RF3A10",10,3,0.5,10.43,1,1,2,2.5823908,1,-5.57770031513929,5.78082717728585
"Exp1A_S4","RF3A2",2,3,0.1,7.38,1,2,2,2.07523860000001,1,-14.9419757657822,4.04352231810225
"Exp1A_S4","RF3A5",6,3,0.25,8.17,1,3,2,6.46177449999999,1,-10.6767266074847,-9.36661253401643
"Exp1A_S4","RF5A5",8,5,0.25,9.55,1,4,2,2.82078189999999,1,5.8772505963343,-8.44716248162477
"Exp1A_S4","RF4A2",3,4,0.1,7.51,1,5,2,3.44124120000004,1,12.5129665693336,15.8354127199348
"Exp1A_S4","RF4A5",7,4,0.25,8.8,1,6,2,2.96274369999992,1,12.6197332630883,-2.22033738804333
"Exp1A_S4","RF4A10",11,4,0.5,12.24,1,7,2,3.39799679999999,1,-14.5840660229605,-5.48877454695525
"Exp1A_S4","RF8A10",13,8,0.5,20.4,1,8,2,2.52746539999998,1,6.27799475414407,13.7207348030934
"Exp1A_S4","RF8A5",9,8,0.25,12.16,1,9,2,4.4040066,1,-13.2283072247139,-8.05214470235977
"Exp1A_S4","RF5A2",4,5,0.1,7.66,1,10,2,2.93950359999985,1,1.5469787805981,4.22346179392397
"Exp1A_S4","RF0A0",1,0,0,7.22,1,11,2,3.85767880000003,1,12.9686255968246,-13.2882208367668
"Exp1A_S4","RF8A2",5,8,0.1,8.27,1,12,2,10.2974051000001,1,-14.1538978693029,-11.0151977912638
"Exp1A_S4","RF5A10",12,5,0.5,14.18,1,13,2,2.97315880000019,1,3.07248458346493,15.400805206767
"Exp1A_S4","RF3A10",10,3,0.5,10.43,2,14,2,3.3638469,1,-15.8640696496703,9.09022208518599
"Exp1A_S4","RF5A2",4,5,0.1,7.66,2,15,2,8.96366109999985,1,12.7861865442462,5.38618352825766
"Exp1A_S4","RF0A0",1,0,0,7.22,2,16,2,2.46248030000015,1,9.30679062715971,8.5789963594553
"Exp1A_S4","RF4A2",3,4,0.1,7.51,2,17,2,8.83139799999981,1,-10.7158563348295,-12.6693459629544
"Exp1A_S4","RF4A5",7,4,0.25,8.8,2,18,2,2.69893150000007,1,9.34556286613102,-9.16902275006559
"Exp1A_S4","RF5A5",8,5,0.25,9.55,2,19,2,2.52214559999993,1,11.9234694450269,-14.9343044783136
"Exp1A_S4","RF3A2",2,3,0.1,7.38,2,20,2,2.0307015999997,1,-0.148921832544321,-4.89968343535353
"Exp1A_S4","RF8A2",5,8,0.1,8.27,2,21,2,4.55667529999982,1,8.93656547681492,-4.197305938773
"Exp1A_S4","RF3A5",6,3,0.25,8.17,2,22,2,2.19882400000006,1,13.7138385667175,-15.1734070499358
"Exp1A_S4","RF4A10",11,4,0.5,12.24,2,23,2,3.12679329999992,1,1.56644920209305,-3.39948853098139
"Exp1A_S4","RF8A5",9,8,0.25,12.16,2,24,2,4.18638699999974,1,7.96830458091087,-8.74692472120345
"Exp1A_S4","RF5A10",12,5,0.5,14.18,2,25,2,7.7099561,1,-12.6758630328388,9.90424400212261
"Exp1A_S4","RF8A10",13,8,0.5,20.4,2,26,2,2.42446649999965,1,-9.31500880028785,15.177668609832
"Exp1A_S4","RF3A10",10,3,0.5,10.43,1,1,3,3.7097565,1,-2.66639782744426,-7.44224399841055
"Exp1A_S4","RF3A2",2,3,0.1,7.38,1,2,3,3.29109270000001,1,7.15748067531995,-8.28983853407111
"Exp1A_S4","RF3A5",6,3,0.25,8.17,1,3,3,7.70963409999996,1,-12.1992586849037,-2.79778715045442
"Exp1A_S4","RF5A5",8,5,0.25,9.55,1,4,3,4.0849844,1,9.30033761307311,10.7949356692249
"Exp1A_S4","RF4A2",3,4,0.1,7.51,1,5,3,6.04858160000003,1,11.519006704115,-5.78508585564974
"Exp1A_S4","RF4A5",7,4,0.25,8.8,1,6,3,10.3790653,1,-13.9559730079024,10.3389177324384
"Exp1A_S4","RF4A10",11,4,0.5,12.24,1,7,3,11.7900149,1,6.29314221589334,-9.51928825910642
"Exp1A_S4","RF8A10",13,8,0.5,20.4,1,8,3,3.47975219999989,1,-9.86463858935643,0.104200113846211
"Exp1A_S4","RF8A5",9,8,0.25,12.16,1,9,3,7.40370439999992,1,11.8097906114987,10.0930228351807
"Exp1A_S4","RF5A2",4,5,0.1,7.66,1,10,3,3.82740039999999,1,11.9576474567123,14.9017671632917
"Exp1A_S4","RF0A0",1,0,0,7.22,1,11,3,5.15345569999999,1,5.03532885745411,12.4360447332919
"Exp1A_S4","RF8A2",5,8,0.1,8.27,1,12,3,33.5207951,1,-3.16130700095233,-0.877207295044339
"Exp1A_S4","RF5A10",12,5,0.5,14.18,1,13,3,6.55706650000002,1,-12.7963011379695,-1.91655321178331
"Exp1A_S4","RF3A10",10,3,0.5,10.43,2,14,3,5.69971439999995,1,-10.5530269413987,-9.00902661286955
"Exp1A_S4","RF5A2",4,5,0.1,7.66,2,15,3,27.7636740999999,1,2.06543886891892,-3.50351952108102
"Exp1A_S4","RF0A0",1,0,0,7.22,2,16,3,5.35096629999998,1,10.7739081219013,-15.9702622374355
"Exp1A_S4","RF4A2",3,4,0.1,7.51,2,17,3,22.9353614000001,1,1.44751899428358,13.4897722708878
"Exp1A_S4","RF4A5",7,4,0.25,8.8,2,18,3,8.28254729999981,1,-14.1297851125743,12.4842941056653
"Exp1A_S4","RF5A5",8,5,0.25,9.55,2,19,3,4.07428900000014,1,-0.146516516635014,-6.35576850492958
"Exp1A_S4","RF3A2",2,3,0.1,7.38,2,20,3,2.91115119999995,1,7.45387852588166,14.4004050616373
"Exp1A_S4","RF8A2",5,8,0.1,8.27,2,21,3,6.76444489999994,1,13.6833201154223,2.89640268273413
"Exp1A_S4","RF3A5",6,3,0.25,8.17,2,22,3,10.7424898999998,1,4.93755554029173,9.01396945903006
"Exp1A_S4","RF4A10",11,4,0.5,12.24,2,23,3,4.16751609999983,1,14.8402297574078,-10.2908974359204
"Exp1A_S4","RF8A5",9,8,0.25,12.16,2,24,3,19.3463514,1,14.3167253603701,-8.33262800445552
"Exp1A_S4","RF5A10",12,5,0.5,14.18,2,25,3,9.80570539999962,1,10.2543740517398,13.5470033621868
"Exp1A_S4","RF8A10",13,8,0.5,20.4,2,26,3,3.66421009999976,1,12.5280301276605,-6.84861451106017
"Exp1A_S4","RF3A10",10,3,0.5,10.43,1,1,4,4.998086,1,11.6984907585513,7.73576809856537
"Exp1A_S4","RF3A2",2,3,0.1,7.38,1,2,4,4.6109362,1,1.00259796733717,-10.8825373701033
"Exp1A_S4","RF3A5",6,3,0.25,8.17,1,3,4,9.35832619999996,1,-9.296519878512,5.36982017843294
"Exp1A_S4","RF5A5",8,5,0.25,9.55,1,4,4,180,0,-14.4117749770945,-1.25976440399511
"Exp1A_S4","RF4A2",3,4,0.1,7.51,1,5,4,47.2966882000001,1,-10.2899754366104,9.54379052698135
"Exp1A_S4","RF4A5",7,4,0.25,8.8,1,6,4,83.4433242,1,2.55992195463655,8.27182599925036
"Exp1A_S4","RF4A10",11,4,0.5,12.24,1,7,4,15.6059888,1,-2.60829547867121,3.64899893287701
"Exp1A_S4","RF8A10",13,8,0.5,20.4,1,8,4,7.66377549999993,1,14.3612822533813,7.17806783955931
"Exp1A_S4","RF8A5",9,8,0.25,12.16,1,9,4,8.93193270000006,1,-1.86037300820936,-2.13148466310317
"Exp1A_S4","RF5A2",4,5,0.1,7.66,1,10,4,29.8914129,1,2.8260757426753,-6.06030398556309
"Exp1A_S4","RF0A0",1,0,0,7.22,1,11,4,117.8653488,1,13.8038171688339,-0.936081443462491
"Exp1A_S4","RF8A2",5,8,0.1,8.27,1,12,4,53.4492799,1,10.3841637540555,-5.58193721021568
"Exp1A_S4","RF5A10",12,5,0.5,14.18,1,13,4,11.1889741,1,-1.8366397794845,-12.8284031369502
"Exp1A_S4","RF3A10",10,3,0.5,10.43,2,14,4,13.3320776999999,1,10.3280736951232,3.83515952611619
"Exp1A_S4","RF5A2",4,5,0.1,7.66,2,15,4,180,0,-2.75906927579547,-12.3424311381735
"Exp1A_S4","RF0A0",1,0,0,7.22,2,16,4,6.54244580000022,1,-6.21913274930304,-15.9452385216636
"Exp1A_S4","RF4A2",3,4,0.1,7.51,2,17,4,29.5592047999999,1,4.75437321681743,-10.7733237968194
"Exp1A_S4","RF4A5",7,4,0.25,8.8,2,18,4,102.8026575,1,-5.58744256875071,14.7262599954335
"Exp1A_S4","RF5A5",8,5,0.25,9.55,2,19,4,7.15460250000024,1,-9.38632198214516,8.86316612625991
"Exp1A_S4","RF3A2",2,3,0.1,7.38,2,20,4,4.28699449999976,1,9.7459701869852,-8.00762867953651
"Exp1A_S4","RF8A2",5,8,0.1,8.27,2,21,4,22.8686058999997,1,9.33766341461582,12.1543649775025
"Exp1A_S4","RF3A5",6,3,0.25,8.17,2,22,4,38.7985921999998,1,1.0599833960248,-14.4907351018003
"Exp1A_S4","RF4A10",11,4,0.5,12.24,2,23,4,11.5116260999998,1,-2.43197354611379,13.5503466622554
"Exp1A_S4","RF8A5",9,8,0.25,12.16,2,24,4,22.3942814000002,1,-7.02681011537667,-6.5982584130863
"Exp1A_S4","RF5A10",12,5,0.5,14.18,2,25,4,51.4612464999996,1,-9.09366079404402,-7.77467226697816
"Exp1A_S4","RF8A10",13,8,0.5,20.4,2,26,4,4.61622390000002,1,-14.9246069511792,-15.2078562761388
"Exp1A_S4","RF3A10",10,3,0.5,10.43,1,1,5,15.590197,1,-11.5461910513938,15.7140456068149
"Exp1A_S4","RF3A2",2,3,0.1,7.38,1,2,5,180,0,-12.3261121574181,11.7030508006048
"Exp1A_S4","RF3A5",6,3,0.25,8.17,1,3,5,92.0300946,1,-2.55749035285085,-13.4911805947718
"Exp1A_S4","RF5A5",8,5,0.25,9.55,1,4,5,180,0,0.633618389915689,2.27023820654851
"Exp1A_S4","RF4A2",3,4,0.1,7.51,1,5,5,180,0,-0.845119305116,-4.49883453069858
"Exp1A_S4","RF4A5",7,4,0.25,8.8,1,6,5,180,0,-13.6410471843504,-1.34523538994605
"Exp1A_S4","RF4A10",11,4,0.5,12.24,1,7,5,180,0,-13.4464238883225,6.70236164633189
"Exp1A_S4","RF8A10",13,8,0.5,20.4,1,8,5,13.0879130999999,1,-3.89101831011494,14.5882720236993
"Exp1A_S4","RF8A5",9,8,0.25,12.16,1,9,5,180,0,-15.1149699262088,5.92400889582508
"Exp1A_S4","RF5A2",4,5,0.1,7.66,1,10,5,38.8593327999999,1,-13.1351834109977,-12.2271839629234
"Exp1A_S4","RF0A0",1,0,0,7.22,1,11,5,175.1291649,1,1.292634376143,-6.24955722893584
"Exp1A_S4","RF8A2",5,8,0.1,8.27,1,12,5,149.6411306,1,3.2792283086344,-0.959891726794879
"Exp1A_S4","RF5A10",12,5,0.5,14.18,1,13,5,180,0,2.14928172506865,4.10705039203396
"Exp1A_S4","RF3A10",10,3,0.5,10.43,2,14,5,20.1157679999999,1,8.03341991795286,-3.42301560331218
"Exp1A_S4","RF5A2",4,5,0.1,7.66,2,15,5,180,0,-9.46996878853162,0.436023111292869
