"Subject_ID","Condition_name","Condition_number","Radial_frequency","Amplitude","perimeter_cm","Block","Order","TargetNumber","TimeOfEvent","Found_or_Censored"
"Exp2_S2","RF3A2",2,3,0.1,6.72,2,16,1,2.5274744999997,1
"Exp2_S2","RF4A2",3,4,0.1,6.83,2,17,1,2.96931429999995,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,2,18,1,3.02763200000027,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,2,19,1,3.36599639999986,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,2,20,1,3.30456760000015,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,2,21,1,3.36522360000026,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,2,22,1,1.08051519999981,1
"Exp2_S2","RF0A0",1,0,0,7.22,2,23,1,2.41165749999982,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,2,24,1,4.44190239999989,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,2,25,1,2.46252340000001,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,2,26,1,1.84055360000002,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,1,1,2,5.519611,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,1,2,2,8.01500320000002,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,1,3,2,5.18403050000006,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,1,4,2,119.0335128,1
"Exp2_S2","RF4A2",3,4,0.1,6.83,1,5,2,9.79473599999994,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,1,6,2,18.6365932000001,1
"Exp2_S2","RF0A0",1,0,0,7.22,1,7,2,3.00805179999998,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,1,8,2,7.60342369999989,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,1,9,2,11.4032391000001,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,1,10,2,7.4282154,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,1,11,2,3.87460939999983,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,1,12,2,6.06808339999998,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,1,13,2,3.21177650000004,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,2,14,2,2.06491640000013,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,2,15,2,7.97945799999979,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,2,16,2,13.8239068999997,1
"Exp2_S2","RF4A2",3,4,0.1,6.83,2,17,2,3.84930160000022,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,2,18,2,4.61128159999998,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,2,19,2,3.98928019999994,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,2,20,2,4.30378640000026,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,2,21,2,6.03726320000033,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,2,22,2,4.56027940000013,1
"Exp2_S2","RF0A0",1,0,0,7.22,2,23,2,3.12414539999963,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,2,24,2,7.81717130000015,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,2,25,2,3.36725479999996,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,2,26,2,2.59256240000013,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,1,1,3,6.82428440000001,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,1,2,3,38.7104838,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,1,3,3,6.7201050000001,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,1,4,3,180,0
"Exp2_S2","RF4A2",3,4,0.1,6.83,1,5,3,11.5150922,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,1,6,3,25.9490263,1
"Exp2_S2","RF0A0",1,0,0,7.22,1,7,3,4.06363669999996,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,1,8,3,140.4983415,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,1,9,3,12.2188764,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,1,10,3,16.4762158000001,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,1,11,3,5.29815729999996,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,1,12,3,27.595863,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,1,13,3,3.87547700000005,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,2,14,3,3.7454553,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,2,15,3,9.3395344999999,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,2,16,3,70.3993019,1
"Exp2_S2","RF4A2",3,4,0.1,6.83,2,17,3,4.69746450000002,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,2,18,3,10.7316879,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,2,19,3,4.56535310000027,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,2,20,3,17.5037424000002,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,2,21,3,19.5648596999999,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,2,22,3,8.94448779999993,1
"Exp2_S2","RF0A0",1,0,0,7.22,2,23,3,4.29186140000002,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,2,24,3,9.34581219999973,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,2,25,3,5.00686290000021,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,2,26,3,3.98377359999995,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,1,1,4,55.7833324,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,1,2,4,87.6558762,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,1,3,4,21.9759547000001,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,1,4,4,180,0
"Exp2_S2","RF4A2",3,4,0.1,6.83,1,5,4,52.122948,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,1,6,4,180,0
"Exp2_S2","RF0A0",1,0,0,7.22,1,7,4,10.1123546000001,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,1,8,4,147.6354398,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,1,9,4,54.49882,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,1,10,4,24.3956957,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,1,11,4,147.8663218,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,1,12,4,169.187646,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,1,13,4,4.51615530000004,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,2,14,4,5.23313400000006,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,2,15,4,27.2599851,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,2,16,4,91.3355213,1
"Exp2_S2","RF4A2",3,4,0.1,6.83,2,17,4,5.39306960000022,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,2,18,4,52.2272202000004,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,2,19,4,29.845667,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,2,20,4,43.2243450000001,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,2,21,4,81.9012275,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,2,22,4,23.8722664000002,1
"Exp2_S2","RF0A0",1,0,0,7.22,2,23,4,31.0350037999997,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,2,24,4,19.4577709,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,2,25,4,6.51067610000018,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,2,26,4,11.0489769000001,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,1,1,5,95.4389043,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,1,2,5,144.1835177,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,1,3,5,97.4160605000001,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,1,4,5,180,0
"Exp2_S2","RF4A2",3,4,0.1,6.83,1,5,5,180,0
"Exp2_S2","RF3A10",10,3,0.5,6.99,1,6,5,180,0
"Exp2_S2","RF0A0",1,0,0,7.22,1,7,5,15.2959337,1
"Exp2_S2","RF3A5",6,3,0.25,6.53,1,8,5,160.7305483,1
"Exp2_S2","RF4A10",11,4,0.5,8.2,1,9,5,180,0
"Exp2_S2","RF8A10",13,8,0.5,13.67,1,10,5,32.7961083,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,1,11,5,180,0
"Exp2_S2","RF5A10",12,5,0.5,9.5,1,12,5,177.0597925,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,1,13,5,5.09954059999995,1
"Exp2_S2","RF5A5",8,5,0.25,7.64,2,14,5,102.0095198,1
"Exp2_S2","RF5A2",4,5,0.1,6.97,2,15,5,77.7948030999996,1
"Exp2_S2","RF3A2",2,3,0.1,6.72,2,16,5,180,0
"Exp2_S2","RF4A2",3,4,0.1,6.83,2,17,5,180,0
"Exp2_S2","RF3A5",6,3,0.25,6.53,2,18,5,122.963954,1
"Exp2_S2","RF8A2",5,8,0.1,7.52,2,19,5,132.1572926,1
"Exp2_S2","RF8A10",13,8,0.5,13.67,2,20,5,154.2401519,1
"Exp2_S2","RF4A5",7,4,0.25,7.04,2,21,5,180,0
"Exp2_S2","RF4A10",11,4,0.5,8.2,2,22,5,26.4881427,1
"Exp2_S2","RF0A0",1,0,0,7.22,2,23,5,50.9477407999998,1
"Exp2_S2","RF8A5",9,8,0.25,9.72,2,24,5,106.9540086,1
"Exp2_S2","RF3A10",10,3,0.5,6.99,2,25,5,60.8625973000003,1
"Exp2_S2","RF5A10",12,5,0.5,9.5,2,26,5,14.2406980999999,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,1,1,1,1.93957799999998,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,1,2,1,3.66547639999999,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,1,3,1,1.41906520000001,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,1,4,1,10.3881555,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,1,5,1,2.28867430000003,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,1,6,1,2.38454149999995,1
"Exp2_S3","RF0A0",1,0,0,7.22,1,7,1,2.6171045000001,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,1,8,1,1.64053190000004,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,1,9,1,1.44183720000001,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,1,10,1,1.89703239999994,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,1,11,1,1.52199880000012,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,1,12,1,1.98537039999997,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,1,13,1,1.87399649999998,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,2,14,1,2.50520290000009,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,2,15,1,2.60080889999995,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,2,16,1,3.44057960000009,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,2,17,1,1.85123360000034,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,2,18,1,1.26765060000025,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,2,19,1,1.27663570000004,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,2,20,1,1.89458570000033,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,2,21,1,0.98173450000013,1
"Exp2_S3","RF0A0",1,0,0,7.22,2,22,1,2.42993399999978,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,2,23,1,4.34838679999984,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,2,24,1,1.57172990000026,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,2,25,1,2.08421669999962,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,2,26,1,1.97625079999989,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,1,1,2,2.89191270000001,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,1,2,2,6.09747909999999,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,1,3,2,14.4753785,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,1,4,2,13.9241129,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,1,5,2,4.6167256,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,1,6,2,3.63989339999989,1
"Exp2_S3","RF0A0",1,0,0,7.22,1,7,2,3.32091260000004,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,1,8,2,2.80883320000009,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,1,9,2,7.10649179999996,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,1,10,2,3.0087145,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,1,11,2,2.67374500000005,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,1,12,2,2.92972059999988,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,1,13,2,3.03373469999997,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,2,14,2,3.57646580000005,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,2,15,2,51.12165,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,2,16,2,5.14479170000004,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,2,17,2,2.41147460000002,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,2,18,2,1.77903349999997,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,2,19,2,1.86831780000011,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,2,20,2,7.5904716,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,2,21,2,1.6856286000002,1
"Exp2_S3","RF0A0",1,0,0,7.22,2,22,2,3.34989629999973,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,2,23,2,33.9559724000001,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,2,24,2,14.5645028000004,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,2,25,2,10.1161655999999,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,2,26,2,2.49632819999988,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,1,1,3,5.6357927,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,1,2,3,8.3216243,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,1,3,3,124.2436056,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,1,4,3,17.2522403,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,1,5,3,20.16871,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,1,6,3,4.43269489999989,1
"Exp2_S3","RF0A0",1,0,0,7.22,1,7,3,16.752916,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,1,8,3,3.22417610000002,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,1,9,3,10.3943557,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,1,10,3,23.8817935,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,1,11,3,9.3300706,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,1,12,3,4.13784049999981,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,1,13,3,7.6258656,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,2,14,3,179.3692428,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,2,15,3,100.7218528,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,2,16,3,16.0013468000002,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,2,17,3,3.00314939999998,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,2,18,3,5.69093470000007,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,2,19,3,3.14819159999979,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,2,20,3,16.0786721000004,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,2,21,3,5.62109959999998,1
"Exp2_S3","RF0A0",1,0,0,7.22,2,22,3,4.00589039999977,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,2,23,3,63.4203465000001,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,2,24,3,16.4914049000004,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,2,25,3,14.8120918999998,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,2,26,3,32.3847932000003,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,1,1,4,18.3562234,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,1,2,4,47.8334791,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,1,3,4,180,0
"Exp2_S3","RF8A5",9,8,0.25,9.72,1,4,4,21.3400646,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,1,5,4,76.0083629000001,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,1,6,4,73.0722863999999,1
"Exp2_S3","RF0A0",1,0,0,7.22,1,7,4,19.0250512,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,1,8,4,4.0243203,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,1,9,4,24.5457044,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,1,10,4,180,0
"Exp2_S3","RF3A5",6,3,0.25,6.53,1,11,4,19.0737422,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,1,12,4,33.4818384999999,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,1,13,4,32.0256118,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,2,14,4,180,0
"Exp2_S3","RF5A5",8,5,0.25,7.64,2,15,4,180,0
"Exp2_S3","RF3A10",10,3,0.5,6.99,2,16,4,23.0806849000001,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,2,17,4,3.71545349999997,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,2,18,4,166.8190508,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,2,19,4,42.2762917999999,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,2,20,4,24.4387686,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,2,21,4,19.1655885,1
"Exp2_S3","RF0A0",1,0,0,7.22,2,22,4,7.31775199999993,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,2,23,4,87.6834749999998,1
"Exp2_S3","RF8A5",9,8,0.25,9.72,2,24,4,19.1005186000002,1
"Exp2_S3","RF4A2",3,4,0.1,6.83,2,25,4,28.6602938999999,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,2,26,4,35.3759282000001,1
"Exp2_S3","RF3A10",10,3,0.5,6.99,1,1,5,34.988359,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,1,2,5,61.1609823,1
"Exp2_S3","RF3A2",2,3,0.1,6.72,1,3,5,180,0
"Exp2_S3","RF8A5",9,8,0.25,9.72,1,4,5,162.4441511,1
"Exp2_S3","RF5A5",8,5,0.25,7.64,1,5,5,116.3609144,1
"Exp2_S3","RF4A5",7,4,0.25,7.04,1,6,5,89.2404002,1
"Exp2_S3","RF0A0",1,0,0,7.22,1,7,5,70.3528402000001,1
"Exp2_S3","RF4A10",11,4,0.5,8.2,1,8,5,180,0
"Exp2_S3","RF5A2",4,5,0.1,6.97,1,9,5,145.5624872,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,1,10,5,180,0
"Exp2_S3","RF3A5",6,3,0.25,6.53,1,11,5,180,0
"Exp2_S3","RF5A10",12,5,0.5,9.5,1,12,5,180,0
"Exp2_S3","RF4A2",3,4,0.1,6.83,1,13,5,59.0897070999999,1
"Exp2_S3","RF8A2",5,8,0.1,7.52,2,14,5,180,0
"Exp2_S3","RF5A5",8,5,0.25,7.64,2,15,5,180,0
"Exp2_S3","RF3A10",10,3,0.5,6.99,2,16,5,180,0
"Exp2_S3","RF4A10",11,4,0.5,8.2,2,17,5,34.5156335000001,1
"Exp2_S3","RF5A2",4,5,0.1,6.97,2,18,5,180,0
"Exp2_S3","RF3A2",2,3,0.1,6.72,2,19,5,58.2367438000001,1
"Exp2_S3","RF3A5",6,3,0.25,6.53,2,20,5,180,0
"Exp2_S3","RF4A5",7,4,0.25,7.04,2,21,5,180,0
"Exp2_S3","RF0A0",1,0,0,7.22,2,22,5,20.9657058999996,1
"Exp2_S3","RF5A10",12,5,0.5,9.5,2,23,5,180,0
"Exp2_S3","RF8A5",9,8,0.25,9.72,2,24,5,180,0
"Exp2_S3","RF4A2",3,4,0.1,6.83,2,25,5,31.0046745999998,1
"Exp2_S3","RF8A10",13,8,0.5,13.67,2,26,5,65.4003972,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,1,1,1,1.75891350000001,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,1,2,1,2.90960609999999,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,1,3,1,4.35914700000001,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,1,4,1,18.6253712,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,1,5,1,1.14718400000004,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,1,6,1,1.112932,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,1,7,1,1.07871909999994,1
"Exp2_S4","RF0A0",1,0,0,7.22,1,8,1,0.901499899999976,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,1,9,1,1.05120399999998,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,1,10,1,4.62045369999998,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,1,11,1,14.2615584,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,1,12,1,8.64281779999988,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,1,13,1,2.5365604000001,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,2,14,1,7.49633689999996,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,2,15,1,16.1049846000001,1
"Exp2_S4","RF0A0",1,0,0,7.22,2,16,1,13.3575080000001,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,2,17,1,20.4548039000001,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,2,18,1,18.3608219,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,2,19,1,7.94106779999993,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,2,20,1,18.1636940999999,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,2,21,1,23.4863734,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,2,22,1,24.7914259000001,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,2,23,1,26.4969110000002,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,2,24,1,18.3788577,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,2,25,1,4.32337019999977,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,2,26,1,16.5394808999999,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,1,1,2,2.26319129999999,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,1,2,2,19.7016303,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,1,3,2,4.87105079999998,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,1,4,2,19.321382,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,1,5,2,3.97936570000002,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,1,6,2,2.12965099999997,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,1,7,2,3.0303993,1
"Exp2_S4","RF0A0",1,0,0,7.22,1,8,2,1.63685579999992,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,1,9,2,1.72263559999999,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,1,10,2,13.7797324999999,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,1,11,2,15.0778355,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,1,12,2,9.14691739999989,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,1,13,2,3.34462910000002,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,2,14,2,8.92025280000007,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,2,15,2,16.8017436,1
"Exp2_S4","RF0A0",1,0,0,7.22,2,16,2,13.8376112000001,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,2,17,2,21.2067790999999,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,2,18,2,20.1528455,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,2,19,2,11.0371723999999,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,2,20,2,18.6196768,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,2,21,2,24.1828578000002,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,2,22,2,25.4395134000001,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,2,23,2,27.2175352000002,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,2,24,2,19.3069273000001,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,2,25,2,5.45096909999984,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,2,26,2,18.0434328000001,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,1,1,3,3.0635513,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,1,2,3,27.748899,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,1,3,3,10.3591523,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,1,4,3,20.2414385,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,1,5,3,6.13128810000001,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,1,6,3,3.45747159999996,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,1,7,3,4.1187660999999,1
"Exp2_S4","RF0A0",1,0,0,7.22,1,8,3,3.26898459999995,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,1,9,3,2.26656379999997,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,1,10,3,29.3160174999999,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,1,11,3,16.0381695999999,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,1,12,3,9.62649659999988,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,1,13,3,4.07278569999994,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,2,14,3,9.70413959999996,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,2,15,3,25.8663193,1
"Exp2_S4","RF0A0",1,0,0,7.22,2,16,3,14.4695981,1
"Exp2_S4","RF3A2",2,3,0.1,6.72,2,17,3,22.3993316000001,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,2,18,3,21.0008461999998,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,2,19,3,13.869324,1
"Exp2_S4","RF8A10",13,8,0.5,13.67,2,20,3,19.1078815999999,1
"Exp2_S4","RF3A5",6,3,0.25,6.53,2,21,3,24.8064350000002,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,2,22,3,28.7349492000001,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,2,23,3,27.6331517000001,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,2,24,3,20.1628808999999,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,2,25,3,10.9074372999999,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,2,26,3,18.6596208000001,1
"Exp2_S4","RF4A2",3,4,0.1,6.83,1,1,4,5.1667161,1
"Exp2_S4","RF4A5",7,4,0.25,7.04,1,2,4,75.0532334,1
"Exp2_S4","RF3A10",10,3,0.5,6.99,1,3,4,15.335396,1
"Exp2_S4","RF5A10",12,5,0.5,9.5,1,4,4,21.3614847,1
"Exp2_S4","RF8A2",5,8,0.1,7.52,1,5,4,14.1717560000001,1
"Exp2_S4","RF8A5",9,8,0.25,9.72,1,6,4,7.02557399999989,1
"Exp2_S4","RF5A2",4,5,0.1,6.97,1,7,4,16.4948505999999,1
"Exp2_S4","RF0A0",1,0,0,7.22,1,8,4,4.74966109999991,1
"Exp2_S4","RF4A10",11,4,0.5,8.2,1,9,4,2.73866839999994,1
"Exp2_S4","RF5A5",8,5,0.25,7.64,1,10,4,180,0
"Exp2_S4","RF3A5",6,3,0.25,6.53,1,11,4,20.6053568999998,1
